Date,Pharmacy,Location,Drug,Brand,Price,Quantity,Supplier_Name,Batch_Number,Expiry_Date,Sales_Channel,Drug_Form,pharmacy_total_sales,pharmacy_avg_price,brand_avg_price,unusual_discount,rare_brand_flag,supplier_rare_ratio,suspicious_channel,sales_spike_flag,days_to_expiry,near_expiry,risk_score,iso_score,iso_flag,lof_flag,lof_score,svm_score,svm_flag,ensemble_flag
2025-04-04,Blake and Sons,Urban,Chloroquine,HealthFirst,644.15,48.0,Morton-Chase,uP-46627-Vb,2026-12-22,Mobile Van,Injection,12355.0,2648.7260169491524,2634.855888429752,1,0,0.0,1,0,469,0,2,0.008896281533470385,0,0,1.0267555618154935,1.8529498561536109,0,0
2024-06-01,Gray-Mayo,Urban,Amoxicillin,MediPlus,3989.56,86.0,Jones Inc,qr-52697-kd,2025-10-21,Mobile Van,Capsule,10734.0,2690.7801707317076,2638.3437763713077,0,0,0.001557632398753894,1,0,42,1,2,0.012525900834734205,0,0,0.9967152783505554,4.198804860408384,0,0
2025-03-27,Hickman Ltd,Rural,Azithromycin,HealthFirst,1640.89,8.0,"Washington, Ryan and Cummings",sV-60785-IZ,2025-09-19,Market Stall,Injection,10459.0,2578.3331674208143,2646.5134033613444,1,0,0.0,1,0,10,1,3,0.007734240740540965,0,0,1.0009046199997664,3.0971658397153856,0,0
2024-07-12,Allen-Allen,Urban,Paracetamol,MediPlus,3971.71,95.0,Gomez-Jenkins,jp-09587-SJ,2025-10-10,Mobile Van,Tablet,9906.0,2475.600879396985,2671.7281954887217,0,0,0.0,1,0,31,1,2,0.013951640677355992,0,0,1.015816819878849,1.599655128022091,0,0
2024-09-26,"Martin, Rose and Obrien",Urban,Chloroquine,PharmaTrust,1321.05,83.0,"Woods, Calhoun and Schmidt",qv-80601-CM,2025-08-23,In-Store,Injection,9534.0,2607.434135135135,2546.115134099617,1,0,0.0,0,0,-17,1,2,0.01765998809579067,0,0,0.9989769669647823,2.837530900397633,0,0
2024-07-22,"Gardner, Robinson and Lawrence",Urban,Artemisinin,MediPlus,1936.15,85.0,Jones-Young,VQ-26714-Iv,2026-05-19,Mobile Van,Capsule,10821.0,2662.707175925926,2546.82506,0,0,0.0,1,0,252,0,1,0.021516049325388087,0,0,0.999501403794717,4.143822237635039,0,0
2025-01-23,Smith-Bowen,Rural,Chloroquine,MediPlus,1555.1,62.0,Hancock Inc,xc-19701-Ug,2026-07-09,Mobile Van,Tablet,10299.0,2636.747797029703,2684.3569201520913,1,0,0.0031545741324921135,1,0,303,0,2,0.018390349229124914,0,0,1.0078100319571868,6.1186981142794465,0,0
2024-10-09,Garcia-James,Urban,Paracetamol,PharmaTrust,239.17,71.0,Jones Inc,Ni-79720-we,2026-07-13,Market Stall,Tablet,12036.0,2445.7318502202643,2737.1359915611815,1,0,0.001557632398753894,1,0,307,0,2,0.004816296259510355,0,0,1.032929978189681,1.3242786047034958,0,0
2024-06-14,"Henderson, Ramirez and Lewis",Urban,Metformin,HealthFirst,1457.53,65.0,Henderson-Bernard,UU-01828-wi,2025-10-28,Mobile Van,Capsule,9784.0,2639.1208461538463,2673.0770081967216,1,0,0.0,1,0,49,1,3,0.014572040656659457,0,0,0.9916774973672032,3.7843391711172423,0,0
2024-07-22,"Guzman, Hoffman and Baldwin",Urban,Ibuprofen,PharmaTrust,3521.14,60.0,"West, Henderson and Ramirez",KP-29704-mW,2026-05-01,Market Stall,Capsule,8871.0,2606.0727989130437,2529.742651821862,0,0,0.0,1,0,234,0,1,0.022893597716096725,0,0,1.0004386059428418,3.723867143088892,0,0
2024-12-08,"Gardner, Robinson and Lawrence",Urban,Azithromycin,HealthFirst,756.68,15.0,Jones Inc,vI-58291-Ox,2027-04-06,In-Store,Syrup,10821.0,2662.707175925926,2646.5134033613444,1,0,0.001557632398753894,0,0,574,0,1,0.00922615402828636,0,0,1.005829243511941,2.7127247420603773,0,0
2024-08-28,"Romero, Gonzalez and Brooks",Urban,Ibuprofen,HealthFirst,389.28,38.0,Russell Group,PC-11639-fs,2026-08-06,Mobile Van,Tablet,10482.0,2573.8860051546394,2446.280767716535,1,0,0.0,1,0,331,0,2,0.01256737586687312,0,0,0.9975465934620471,3.081823389650113,0,0
2024-06-28,Blair PLC,Urban,Coartem,MediPlus,2976.3,87.0,"West, Henderson and Ramirez",Sh-07574-Yt,2027-04-06,Mobile Van,Injection,10803.0,2773.851377777778,2511.35,0,0,0.0,1,0,574,0,1,0.019603745176889842,0,0,1.0223423505300662,1.1010937953229458,0,0
2024-07-05,Blair PLC,Urban,Artemisinin,MediPlus,3445.28,76.0,Walker LLC,Ak-48739-yi,2026-01-19,Market Stall,Syrup,10803.0,2773.851377777778,2546.82506,0,0,0.0,1,0,132,0,1,0.019212016006430577,0,0,1.0069781557462785,2.919978278431911,0,0
2024-12-14,"Guzman, Hoffman and Baldwin",Urban,Ibuprofen,HealthFirst,651.68,20.0,"Johnston, Sanchez and Kennedy",lt-18831-PK,2026-12-31,Mobile Van,Capsule,8871.0,2606.0727989130437,2446.280767716535,1,0,0.0,1,0,478,0,2,0.004313238625565818,0,0,1.0132694761699819,0.6772389351100934,0,0
2025-04-15,Carlson-Cruz,Urban,Metformin,MediPlus,4574.16,11.0,"Brooks, Lam and Hayes",Ek-77367-Wq,2025-12-12,Market Stall,Syrup,9614.0,2686.301584158416,2606.7418627450984,0,0,0.0,1,0,94,0,1,0.021315104474649127,0,0,1.0027415242329798,2.6341134486424007,0,0
2024-07-08,"Arroyo, Miller and Tucker",Urban,Chloroquine,PharmaTrust,1594.7,42.0,"Woods, Calhoun and Schmidt",DH-43549-Fk,2026-08-07,In-Store,Tablet,10700.0,2701.7831074766355,2546.115134099617,1,0,0.0,0,0,332,0,1,0.025462434882256746,0,0,0.9927104049243929,4.48327447207409,0,0
2025-03-27,Galloway-Wyatt,Urban,Paracetamol,HealthFirst,1507.67,34.0,Russell Group,zW-65715-Tt,2025-10-16,Mobile Van,Capsule,10624.0,2721.0858413461538,2487.4217228464418,1,0,0.0,1,0,37,1,3,0.004663562087015072,0,0,1.0011325562566158,2.572790828006715,0,0
2025-04-07,Doyle Ltd,Rural,Artemisinin,PharmaTrust,3895.74,45.0,Walker LLC,dW-80299-Zo,2025-11-21,Market Stall,Capsule,9803.0,2613.86535,2654.106113207547,0,0,0.0,1,0,73,1,2,0.02404458036806356,0,0,0.9882641979414956,4.971374020842369,0,0
2025-04-20,"Snyder, Campos and Callahan",Rural,Paracetamol,PharmaTrust,929.71,10.0,"Woods, Calhoun and Schmidt",EL-80424-Ad,2026-08-25,Mobile Van,Syrup,11369.0,2554.0654976303317,2737.1359915611815,1,0,0.0,1,0,350,0,2,0.020166557757465176,0,0,1.0172454687802406,1.9461675609882878,0,0
2024-05-06,"Henderson, Ramirez and Lewis",Rural,Amoxicillin,PharmaTrust,4806.47,65.0,"Stanley, Tucker and Lee",eA-09409-Sw,2026-05-06,In-Store,Tablet,9784.0,2639.1208461538463,2626.481294117647,0,0,0.0,0,0,239,0,0,0.02575414869850101,0,0,0.9897748024708558,3.2850347079135656,0,0
2024-07-22,George Group,Urban,Amlodipine,PharmaTrust,4887.46,4.0,"Washington, Ryan and Cummings",zy-76242-SX,2026-10-16,Market Stall,Capsule,8749.0,2740.227099447514,2693.854766536965,0,0,0.0,1,0,402,0,1,0.016706457964055788,0,0,1.0254915087350656,0.349311024287271,0,0
2025-03-14,"Harris, Collins and Carney",Urban,Amoxicillin,PharmaTrust,309.01,45.0,Hancock Inc,jc-22549-oA,2026-12-24,Market Stall,Injection,10219.0,2764.7891509433966,2626.481294117647,1,0,0.0031545741324921135,1,0,471,0,2,0.009458125816750373,0,0,1.0247705898672759,3.187960596243858,0,0
2024-12-13,Wilkerson-Day,Rural,Ciprofloxacin,HealthFirst,4334.22,18.0,Novak PLC,Od-30914-gR,2026-01-08,In-Store,Syrup,10343.0,2591.9087430167597,2466.97979757085,0,0,0.010169491525423728,0,0,121,0,0,-0.0011940655304930048,1,0,1.0163208800207533,0.403356820296052,0,0
2024-06-21,"Arroyo, Miller and Tucker",Rural,Amoxicillin,MediPlus,3762.51,41.0,Williams PLC,ll-73117-zt,2027-04-03,In-Store,Tablet,10700.0,2701.7831074766355,2638.3437763713077,0,0,0.0,0,0,571,0,0,0.025410055596947867,0,0,0.9926486595397084,2.832250744153562,0,0
2024-05-20,"Baker, Mason and White",Rural,Artemisinin,MediPlus,2885.28,26.0,"Johnston, Sanchez and Kennedy",Ya-47569-aO,2025-06-16,In-Store,Syrup,8870.0,2566.5758,2546.82506,0,0,0.0,0,0,-85,1,1,0.008113755280414858,0,0,0.9991839523873404,1.574434827735704,0,0
2024-11-13,"Reid, Ferguson and Sanchez",Urban,Amoxicillin,PharmaTrust,1820.7,69.0,Novak PLC,vN-42933-HV,2025-11-23,Mobile Van,Injection,9712.0,2619.77625,2626.481294117647,1,0,0.010169491525423728,1,0,75,1,3,0.005619454547270197,0,0,0.9995767840948097,1.986221941155197,0,0
2024-10-16,"Adams, Zuniga and Wong",Urban,Chloroquine,HealthFirst,1368.35,43.0,Hancock Inc,Op-42298-YW,2026-09-10,Market Stall,Tablet,9216.0,2584.3352432432434,2634.855888429752,1,0,0.0031545741324921135,1,0,366,0,2,0.01626613331967247,0,0,1.01198425916918,5.425250968111069,0,0
2025-02-14,Smith-Bowen,Rural,Paracetamol,BioCare,4584.0,89.0,Jones Inc,YE-59667-Zf,2026-01-25,Market Stall,Injection,10299.0,2636.747797029703,2660.409393382353,0,0,0.001557632398753894,1,0,138,0,1,0.02605222955827463,0,0,1.0007318122857776,4.453918254039834,0,0
2024-07-30,Rodriguez-Graham,Rural,Metformin,MediPlus,1215.55,99.0,"Robinson, Jones and Welch",Xk-90226-Vt,2026-04-22,Market Stall,Capsule,11514.0,2399.3268309859154,2606.7418627450984,1,0,0.0,1,0,225,0,2,0.01779788537811272,0,0,1.0121607359721416,0.917680770017391,0,0
2025-02-01,Doyle Ltd,Urban,Metformin,HealthFirst,3935.77,31.0,"West, Henderson and Ramirez",Um-36500-jM,2026-07-07,Mobile Van,Syrup,9803.0,2613.86535,2673.0770081967216,0,0,0.0,1,0,301,0,1,0.02987487492512525,0,0,0.995639659390056,4.831524641176802,0,0
2024-05-01,Rodriguez-Graham,Rural,Ibuprofen,HealthFirst,897.78,31.0,Novak and Sons,DA-90064-eP,2025-12-24,In-Store,Tablet,11514.0,2399.3268309859154,2446.280767716535,1,0,0.0,0,0,106,0,1,0.001301384525582483,0,0,1.0545027150808848,0.31766900600087844,0,0
2024-08-19,James Group,Urban,Ciprofloxacin,BioCare,2690.63,53.0,"West, Henderson and Ramirez",VT-27873-uu,2025-11-13,Mobile Van,Capsule,10165.0,2818.879725,2743.3452906976745,0,0,0.0,1,0,65,1,2,0.024619261814372295,0,0,1.0167781115491936,2.3915573671297654,0,0
2025-01-05,"Martin, Rose and Obrien",Rural,Metformin,HealthFirst,2557.25,12.0,Jones Inc,zN-04231-FM,2025-08-15,In-Store,Capsule,9534.0,2607.434135135135,2673.0770081967216,0,0,0.001557632398753894,0,0,-25,1,1,0.018997478889871855,0,0,1.003521462585223,3.775261359423798,0,0
2025-01-31,Williams and Sons,Urban,Azithromycin,HealthFirst,2960.42,62.0,Wright and Sons,Ko-06754-Nm,2025-12-19,In-Store,Tablet,10187.0,2580.29931372549,2646.5134033613444,0,0,0.0029498525073746312,0,0,101,0,0,0.021797811321046634,0,0,1.0234679631572647,5.206152281963313,0,0
2024-07-23,James Group,Rural,Coartem,MediPlus,732.36,100.0,Lee-Davis,un-96904-VX,2026-09-29,Mobile Van,Tablet,10165.0,2818.879725,2511.35,1,0,0.0,1,0,385,0,2,0.015175818669662833,0,0,1.0359589283020123,-0.0002581879742589166,1,0
2024-12-10,Morales-Jones,Rural,Paracetamol,BioCare,3614.43,90.0,Wright and Sons,JS-25287-ov,2026-04-15,In-Store,Tablet,9250.0,2586.542786885246,2660.409393382353,0,0,0.0029498525073746312,0,0,218,0,0,0.019188920456547354,0,0,1.022684712626698,3.428584445559924,0,0
2024-07-10,Baker and Sons,Rural,Artemisinin,PharmaTrust,4603.68,26.0,Jones Inc,bE-38133-or,2026-01-15,Mobile Van,Tablet,8997.0,2573.3618435754192,2654.106113207547,0,0,0.001557632398753894,1,0,128,0,1,0.025031021842834122,0,0,1.005422588318811,3.1168746690185483,0,0
2024-07-30,"Gardner, Robinson and Lawrence",Urban,Ciprofloxacin,MediPlus,3956.93,44.0,"Brown, Valdez and Lucas",tg-30236-lj,2025-12-09,Market Stall,Injection,10821.0,2662.707175925926,2645.4340272373543,0,0,0.002824858757062147,1,0,91,0,1,0.02217164218251,0,0,1.0162455229511869,5.891108680197775,0,0
2025-02-13,"Walter, Edwards and Rios",Rural,Metformin,PharmaTrust,2603.73,32.0,Wright and Sons,xm-74098-TD,2025-08-26,Market Stall,Injection,11030.0,2514.259953051643,2580.231631799163,0,0,0.0029498525073746312,1,0,-14,1,2,0.01344289935317361,0,0,1.017109346929167,5.555103802615147,0,0
2024-05-16,"Harris, Collins and Carney",Urban,Azithromycin,BioCare,4073.38,26.0,Gomez-Jenkins,ez-33505-di,2025-11-05,Market Stall,Injection,10219.0,2764.7891509433966,2701.2744194756556,0,0,0.0,1,0,57,1,2,0.020876774281942234,0,0,1.0057645086659177,2.800276736650966,0,0
2025-03-10,Ryan PLC,Rural,Metformin,BioCare,3437.92,55.0,"Brooks, Lam and Hayes",Tf-25107-xw,2026-01-02,In-Store,Syrup,9077.0,2528.3964444444446,2725.9835907335905,0,0,0.0,0,0,115,0,0,0.023218684552005597,0,0,1.0111051649052163,1.7504109012525895,0,0
2024-11-18,"Rodriguez, Figueroa and Sanchez",Urban,Artemisinin,PharmaTrust,3288.94,18.0,Jones Inc,rj-70940-jP,2027-01-21,Mobile Van,Syrup,10843.0,2638.581550925926,2654.106113207547,0,0,0.001557632398753894,1,0,499,0,1,0.026136052879202176,0,0,0.9979167029354672,4.622261662062186,0,0
2025-01-16,Williams and Sons,Rural,Chloroquine,BioCare,3497.55,89.0,"Robinson, Jones and Welch",fL-45641-Nk,2026-02-08,Market Stall,Capsule,10187.0,2580.29931372549,2746.7340714285715,0,0,0.0,1,0,152,0,1,0.03222233630656951,0,0,0.9990183112458898,3.3738314867868198,0,0
2025-03-06,"Martin, Rose and Obrien",Urban,Ciprofloxacin,HealthFirst,2768.38,85.0,"Daniels, Adkins and Brown",GZ-51253-cF,2026-12-15,In-Store,Injection,9534.0,2607.434135135135,2466.97979757085,0,0,0.0,0,0,462,0,0,0.013310363779928114,0,0,1.0087976383633366,2.0176633367663275,0,0
2024-11-11,Allen-Allen,Rural,Amoxicillin,HealthFirst,1441.46,100.0,Henderson-Bernard,bw-19135-TV,2025-10-16,Market Stall,Tablet,9906.0,2475.600879396985,2693.3655578512394,1,0,0.0,1,0,37,1,3,0.0031539914108473788,0,0,1.0136173537615567,1.0098512738757464,0,0
2025-02-02,Baker and Sons,Rural,Amoxicillin,MediPlus,1107.08,89.0,"Daniels, Adkins and Brown",TE-49419-hv,2026-10-15,Mobile Van,Tablet,8997.0,2573.3618435754192,2638.3437763713077,1,0,0.0,1,0,401,0,2,0.019481870001568202,0,0,0.998642547623622,1.9249841855672898,0,0
2024-11-04,Galloway-Wyatt,Rural,Coartem,BioCare,1106.33,96.0,Morton-Chase,BZ-55716-ol,2026-05-30,Mobile Van,Tablet,10624.0,2721.0858413461538,2554.9203246753245,1,0,0.0,1,0,263,0,2,0.016293597121508796,0,0,1.0160363501220726,2.9694707569811083,0,0
2024-12-26,"Rodriguez, Figueroa and Sanchez",Rural,Paracetamol,BioCare,3620.14,74.0,"Brown, Valdez and Lucas",YB-24630-hV,2026-03-10,Market Stall,Tablet,10843.0,2638.581550925926,2660.409393382353,0,0,0.002824858757062147,1,0,182,0,1,0.020011441300502253,0,0,1.0059789716511531,6.470479504539217,0,0
2024-06-16,"Reid, Ferguson and Sanchez",Urban,Chloroquine,BioCare,1568.4,96.0,Wright and Sons,ui-18563-aX,2025-04-26,Mobile Van,Injection,9712.0,2619.77625,2746.7340714285715,1,0,0.0029498525073746312,1,0,-136,1,3,0.007502955581693949,0,0,1.0423355877399334,1.5832044973989454,0,0
2024-10-19,"Adams, Zuniga and Wong",Urban,Artemisinin,PharmaTrust,4244.33,90.0,Powell LLC,jd-61504-uM,2026-07-06,Mobile Van,Syrup,9216.0,2584.3352432432434,2654.106113207547,0,0,0.0,1,0,300,0,1,0.030891422185743478,0,0,0.9959700366476076,2.441484038303848,0,0
2025-01-06,Burton Ltd,Rural,Paracetamol,MediPlus,738.78,96.0,Jones Inc,CD-68569-et,2025-09-20,Market Stall,Tablet,11071.0,2497.060139534884,2671.7281954887217,1,0,0.001557632398753894,1,0,11,1,3,0.0034001071652651205,0,0,1.0085382801922291,1.9332577542846021,0,0
2025-01-16,George Group,Rural,Ibuprofen,PharmaTrust,2983.8,37.0,Henderson-Bernard,VW-36080-Lc,2025-07-19,Mobile Van,Syrup,8749.0,2740.227099447514,2529.742651821862,0,0,0.0,1,0,-52,1,2,0.013525765233535492,0,0,1.0065877843918167,2.230509790255935,0,0
2024-05-12,Williams and Sons,Rural,Artemisinin,HealthFirst,2843.85,21.0,"West, Henderson and Ramirez",Un-14610-Mj,2026-05-08,Mobile Van,Capsule,10187.0,2580.29931372549,2628.1365535714285,0,0,0.0,1,0,241,0,1,0.02771020258670731,0,0,0.9922643217710186,5.428521914338816,0,0
2025-03-13,Spence PLC,Urban,Amoxicillin,PharmaTrust,261.24,72.0,"Robinson, Jones and Welch",IM-88881-nc,2025-11-30,In-Store,Injection,9278.0,2753.7145454545457,2626.481294117647,1,0,0.0,0,0,82,1,2,0.020266038974841194,0,0,1.0094740080584756,1.6298946804584737,0,0
2025-03-01,Ryan PLC,Rural,Azithromycin,MediPlus,3740.8,31.0,Walker LLC,Hh-61638-AG,2026-04-28,Mobile Van,Injection,9077.0,2528.3964444444446,2603.236346153846,0,0,0.0,1,0,231,0,1,0.024030672469216474,0,0,0.9962622822268994,3.238448936858216,0,0
2025-01-24,Rodriguez-Graham,Rural,Artemisinin,BioCare,1033.91,91.0,Jones Inc,AM-85185-cw,2026-08-26,Market Stall,Syrup,11514.0,2399.3268309859154,2560.6554583333336,1,0,0.001557632398753894,1,0,351,0,2,0.011455387768293246,0,0,1.015770032569846,1.7298490437037568,0,0
2024-05-08,Gray-Mayo,Rural,Paracetamol,HealthFirst,3271.55,62.0,Jones-Young,IW-96568-ky,2026-05-02,Market Stall,Capsule,10734.0,2690.7801707317076,2487.4217228464418,0,0,0.0,1,0,235,0,1,0.012858411870743158,0,0,0.9983001648312061,4.875174811613139,0,0
2024-07-02,Spence PLC,Rural,Ciprofloxacin,MediPlus,3365.81,7.0,"Hensley, Powell and David",TF-80072-ka,2026-11-09,In-Store,Capsule,9278.0,2753.7145454545457,2645.4340272373543,0,0,0.00303951367781155,0,0,426,0,0,0.013625865531271486,0,0,1.0300451702767093,2.3412821491509472,0,0
2024-12-28,Gray-Mayo,Rural,Metformin,PharmaTrust,660.11,11.0,"Brown, Valdez and Lucas",Om-81472-Dn,2026-01-24,Market Stall,Syrup,10734.0,2690.7801707317076,2580.231631799163,1,0,0.002824858757062147,1,0,137,0,2,0.00906357125324414,0,0,1.0251857599625458,4.289241233393941,0,0
2024-10-05,Anderson Group,Urban,Coartem,PharmaTrust,4806.97,87.0,Jones Inc,UU-40783-TX,2025-05-18,Market Stall,Injection,8634.0,2737.923685714286,2500.6434980988593,0,0,0.001557632398753894,1,0,-114,1,2,0.007331582658161695,0,0,1.0355882607076312,2.586887384481429e-05,0,0
2024-11-18,"Guzman, Hoffman and Baldwin",Urban,Azithromycin,MediPlus,756.77,54.0,"Robinson, Jones and Welch",HW-30697-ML,2026-08-27,In-Store,Injection,8871.0,2606.0727989130437,2603.236346153846,1,0,0.0,0,0,352,0,1,0.01725476170937651,0,0,0.9901430705164074,2.6859985059036564,0,0
2024-12-02,Wilkerson-Day,Rural,Metformin,MediPlus,4845.62,75.0,Yu Inc,MJ-51454-nA,2026-04-19,Market Stall,Syrup,10343.0,2591.9087430167597,2606.7418627450984,0,0,0.0,1,0,222,0,1,0.02305240073732423,0,0,0.9968383797148886,3.8780475179245677,0,0
2025-04-06,Davis and Sons,Rural,Amlodipine,HealthFirst,3710.98,39.0,Yu Inc,Kc-14674-By,2026-06-09,Mobile Van,Syrup,9195.0,2652.435303867403,2647.837576419214,0,0,0.0,1,0,273,0,1,0.02226448823450561,0,0,0.9924024009138226,4.752497220753099,0,0
2024-11-11,Anderson Group,Rural,Paracetamol,PharmaTrust,4858.34,72.0,House-Glover,vW-67518-Fg,2025-06-30,Market Stall,Capsule,8634.0,2737.923685714286,2737.1359915611815,0,0,0.0,1,0,-71,1,2,0.007959357144679657,0,0,1.0309981174526068,0.037284055920171255,0,0
2024-10-07,"Snyder, Campos and Callahan",Urban,Amoxicillin,MediPlus,3236.11,44.0,"Johnston, Sanchez and Kennedy",QM-45605-Yx,2027-01-23,In-Store,Injection,11369.0,2554.0654976303317,2638.3437763713077,0,0,0.0,0,0,501,0,0,0.014950047586003823,0,0,0.9960030898201274,3.330745698659465,0,0
2024-09-28,Blake and Sons,Urban,Artemisinin,MediPlus,2842.89,21.0,Novak PLC,dO-34318-PC,2025-10-05,In-Store,Capsule,12355.0,2648.7260169491524,2546.82506,0,0,0.010169491525423728,0,0,26,1,1,-0.0027871935017628746,1,0,1.0482605243182017,-3.067820788871245e-05,1,1
2024-12-09,Burton Ltd,Urban,Chloroquine,PharmaTrust,2177.29,3.0,Jones Inc,Hw-20025-Bv,2026-12-06,Market Stall,Capsule,11071.0,2497.060139534884,2546.115134099617,0,0,0.001557632398753894,1,0,453,0,1,0.019980018427982527,0,0,1.0109407948644757,3.0984294700862787,0,0
2025-02-26,Morales-Jones,Urban,Coartem,BioCare,2405.0,53.0,Gomez-Jenkins,Yp-33777-bR,2025-09-28,Mobile Van,Syrup,9250.0,2586.542786885246,2554.9203246753245,0,0,0.0,1,0,19,1,2,0.024935939613582203,0,0,0.9950757827111129,4.56440695142275,0,0
2024-06-02,Blake and Sons,Urban,Amoxicillin,PharmaTrust,246.21,97.0,"Stanley, Tucker and Lee",LY-67871-kA,2025-07-18,Market Stall,Tablet,12355.0,2648.7260169491524,2626.481294117647,1,0,0.0,1,0,-53,1,3,0.013249259973276861,0,1,1.0769620163360845,-8.84800230522842e-05,1,1
2024-09-16,"Ross, Robinson and Bright",Urban,Ibuprofen,MediPlus,2733.1,66.0,Novak PLC,gj-48720-qQ,2025-06-09,Market Stall,Capsule,10480.0,2629.5783173076925,2530.3668076923077,0,0,0.010169491525423728,1,0,-92,1,2,-0.0017488059469061845,1,0,1.0000597090383552,2.4474228061108114,0,0
2024-06-17,Spence PLC,Rural,Chloroquine,MediPlus,2593.81,97.0,Henderson-Bernard,Qd-54550-vs,2026-07-28,In-Store,Syrup,9278.0,2753.7145454545457,2684.3569201520913,0,0,0.0,0,0,322,0,0,0.019251557868554925,0,0,1.0107913294871183,0.9478420880785361,0,0
2024-05-07,"Flowers, Martin and Kelly",Rural,Chloroquine,PharmaTrust,2560.2,39.0,Novak and Sons,nK-80998-Fz,2026-08-29,Mobile Van,Capsule,9479.0,2505.2852747252746,2546.115134099617,0,0,0.0,1,0,354,0,1,0.018228282221751047,0,0,1.0037074065964908,3.8147447590293595,0,0
2024-10-19,Allen-Allen,Urban,Chloroquine,MediPlus,4291.63,37.0,House-Glover,ty-38872-gz,2025-10-09,Mobile Van,Injection,9906.0,2475.600879396985,2684.3569201520913,0,0,0.0,1,0,30,1,2,0.008992434563517282,0,0,1.0022218673991146,2.502848635815294,0,0
2024-04-30,Wilkerson-Day,Rural,Azithromycin,PharmaTrust,2096.8,87.0,Lee-Davis,XQ-34383-db,2025-05-19,In-Store,Syrup,10343.0,2591.9087430167597,2580.0794421487603,0,0,0.0,0,0,-113,1,1,0.01816623249035554,0,0,0.9948965192737189,2.82296597079867,0,0
2024-12-06,"Ferrell, Rice and Maddox",Urban,Azithromycin,BioCare,2592.38,74.0,Powell LLC,Nt-14352-No,2025-05-09,In-Store,Tablet,11236.0,2510.8791943127962,2701.2744194756556,0,0,0.0,0,0,-123,1,1,0.012380126397210589,0,0,1.0014175274967752,2.7687770268611267,0,0
2024-11-01,Arnold Ltd,Rural,Amlodipine,HealthFirst,492.85,56.0,Jones-Young,PA-41799-ur,2026-03-13,Mobile Van,Syrup,9440.0,2769.4246073298427,2647.837576419214,1,0,0.0,1,0,185,0,2,0.017826792138280978,0,0,1.0052396057983373,2.930233911206644,0,0
2025-02-12,Davis and Sons,Urban,Paracetamol,PharmaTrust,3383.85,33.0,Powell LLC,Sm-62897-wg,2026-06-05,In-Store,Injection,9195.0,2652.435303867403,2737.1359915611815,0,0,0.0,0,0,269,0,0,0.016406475403834775,0,0,1.0007819664736337,2.6255116940769536,0,0
2024-12-16,"Ross, Robinson and Bright",Urban,Ibuprofen,MediPlus,4995.65,60.0,Novak PLC,CX-62252-uO,2026-03-05,Mobile Van,Tablet,10480.0,2629.5783173076925,2530.3668076923077,0,0,0.010169491525423728,1,0,177,0,1,0.0010655432611479942,0,0,0.9878329009549753,2.0851386830563126,0,0
2024-05-16,Anderson Group,Rural,Ibuprofen,PharmaTrust,2671.71,19.0,Gray Group,io-02230-sc,2026-02-09,In-Store,Injection,8634.0,2737.923685714286,2529.742651821862,0,0,0.0,0,0,153,0,0,0.016547998522928042,0,0,1.0089216507937897,1.0602098792338719,0,0
2024-09-20,"Snyder, Campos and Callahan",Rural,Azithromycin,HealthFirst,1844.47,72.0,"Washington, Ryan and Cummings",fQ-77125-xH,2026-07-07,Mobile Van,Tablet,11369.0,2554.0654976303317,2646.5134033613444,1,0,0.0,1,0,301,0,2,0.012495714916474332,0,0,0.998380799594783,4.663275637964542,0,0
2025-02-05,Davis and Sons,Rural,Ibuprofen,PharmaTrust,3082.3,27.0,"Washington, Ryan and Cummings",XG-04182-av,2025-06-18,In-Store,Capsule,9195.0,2652.435303867403,2529.742651821862,0,0,0.0,0,0,-83,1,1,0.01221835101779728,0,0,0.9968187504803863,2.562140452241282,0,0
2024-10-02,"Hoffman, Baker and Richards",Urban,Ibuprofen,HealthFirst,917.35,46.0,Henderson-Bernard,ln-66081-Li,2026-05-09,Mobile Van,Syrup,10962.0,2627.231294642857,2446.280767716535,1,0,0.0,1,0,242,0,2,0.023583173215479147,0,0,0.997508087841449,3.815600772377845,0,0
2024-11-15,"Harris, Collins and Carney",Urban,Azithromycin,HealthFirst,2587.0,23.0,Jones-Young,cL-84479-Jy,2027-01-07,Mobile Van,Syrup,10219.0,2764.7891509433966,2646.5134033613444,0,0,0.0,1,0,485,0,1,0.020419521883926872,0,0,1.0055455215420253,3.0145582125027115,0,0
2024-07-09,Blake and Sons,Urban,Ibuprofen,PharmaTrust,4157.85,94.0,Henderson-Bernard,zN-61527-uJ,2027-01-15,Market Stall,Tablet,12355.0,2648.7260169491524,2529.742651821862,0,0,0.0,1,0,493,0,1,0.017814353352275714,0,0,1.0464650324948668,0.6530099281194008,0,0
2025-03-06,"Rodriguez, Figueroa and Sanchez",Rural,Paracetamol,BioCare,4690.91,5.0,"Washington, Ryan and Cummings",jk-44420-Zq,2026-10-17,Market Stall,Capsule,10843.0,2638.581550925926,2660.409393382353,0,0,0.0,1,0,403,0,1,0.01622245772487446,0,0,1.0012299422512103,2.8711870949525373,0,0
2024-11-26,"Rodriguez, Figueroa and Sanchez",Rural,Ibuprofen,HealthFirst,3477.44,81.0,Gray Group,mU-24886-ep,2027-03-01,Market Stall,Syrup,10843.0,2638.581550925926,2446.280767716535,0,0,0.0,1,0,538,0,1,0.01685209276535915,0,0,1.0022353857967534,2.3592890801960387,0,0
