Date,Pharmacy,Location,Drug,Brand,Price,Quantity,Supplier_Name,Batch_Number,Expiry_Date,Sales_Channel,Drug_Form,pharmacy_total_sales,pharmacy_avg_price,brand_avg_price,unusual_discount,rare_brand_flag,supplier_rare_ratio,suspicious_channel,sales_spike_flag,days_to_expiry,near_expiry,risk_score,iso_score,iso_flag,lof_flag,lof_score,svm_score,svm_flag,ensemble_flag
11/29/2024,Rodriguez LLC,Rural,Azithromycin,PharmaTrust,3189.54,16,Jones-Young,pQ-74612-fM,10/18/2026,Mobile Van,Tablet,11001,2465.058302,2580.079442,0,0,0,1,0,401,0,1,0.019067752,0,0,1.003572166,3.083922897,0,0
1/7/2025,"Adams, Zuniga and Wong",Urban,Coartem,HealthFirst,2000.08,97,"Johnston, Sanchez and Kennedy",xv-00241-hF,2/13/2027,In-Store,Capsule,9216,2584.335243,2538.453128,0,0,0,0,0,519,0,0,0.014663257,0,0,1.019919053,0.801017622,0,0
4/14/2025,"Watts, Robinson and Nguyen",Rural,Ibuprofen,PharmaTrust,1160.49,39,"Hensley, Powell and David",nv-58637-nm,9/1/2025,Mobile Van,Capsule,10233,2613.152332,2529.742652,1,0,0.003039514,1,0,-11,1,3,0.009615189,0,0,1.007288784,4.895196182,0,0
4/1/2025,George Group,Rural,Ibuprofen,PharmaTrust,1737.35,69,Powell LLC,Mz-70289-AB,5/20/2026,Market Stall,Syrup,8749,2740.227099,2529.742652,1,0,0,1,0,250,0,2,0.015610951,0,0,1.011100918,2.693999772,0,0
10/10/2024,"Snyder, Campos and Callahan",Rural,Amlodipine,PharmaTrust,4310.91,80,Russell Group,ef-85843-yk,4/5/2027,In-Store,Injection,11369,2554.065498,2693.854767,0,0,0,0,0,570,0,0,0.02205158,0,0,1.003586557,1.648679753,0,0
5/21/2024,Allen-Allen,Rural,Ibuprofen,HealthFirst,3619.77,97,Williams PLC,SN-06514-qD,10/3/2025,Mobile Van,Tablet,9906,2475.600879,2446.280768,0,0,0,1,0,21,1,2,0.013207379,0,0,1.030621264,0.731401158,0,0
2/24/2025,"Flowers, Martin and Kelly",Rural,Paracetamol,HealthFirst,2159.53,60,"West, Henderson and Ramirez",fb-96543-vw,4/1/2026,In-Store,Tablet,9479,2505.285275,2487.421723,0,0,0,0,0,201,0,0,0.02029949,0,0,1.012193494,2.069729563,0,0
11/3/2024,"Snyder, Campos and Callahan",Rural,Amoxicillin,MediPlus,675.89,92,Powell LLC,Dv-10302-KA,5/28/2025,Mobile Van,Injection,11369,2554.065498,2638.343776,1,0,0,1,0,-107,1,3,0.008360492,0,0,1.009946258,1.325679865,0,0
11/27/2024,Blake and Sons,Urban,Azithromycin,MediPlus,2899.53,52,"Daniels, Adkins and Brown",NC-89586-Mm,1/8/2026,Market Stall,Capsule,12355,2648.726017,2603.236346,0,0,0,1,0,118,0,1,0.016519948,0,0,1.019830295,3.296601478,0,0
3/27/2025,Blake and Sons,Urban,Amlodipine,MediPlus,507.84,10,"Stanley, Tucker and Lee",mg-84342-qK,11/26/2025,Market Stall,Capsule,12355,2648.726017,2644.002179,1,0,0,1,0,75,1,3,0.009970899,0,1,1.057664525,0.452929069,0,0
2/17/2025,Garcia-James,Rural,Amoxicillin,HealthFirst,4434.61,65,"Washington, Ryan and Cummings",TJ-52125-Bc,3/21/2026,Market Stall,Tablet,12036,2445.73185,2693.365558,0,0,0,1,0,190,0,1,0.013504974,0,0,1.016655375,1.889382397,0,0
6/17/2024,Perez Inc,Rural,Paracetamol,BioCare,1093.36,50,Walker LLC,cR-09818-rd,9/15/2026,Mobile Van,Tablet,10540,2520.84669,2660.409393,1,0,0,1,0,368,0,2,0.019789832,0,0,0.98764806,4.613546821,0,0
12/4/2024,"Harris, Collins and Carney",Urban,Ciprofloxacin,PharmaTrust,2203.81,2,"Brown, Valdez and Lucas",Zt-99151-Vg,12/8/2025,Mobile Van,Syrup,10219,2764.789151,2585.349387,0,0,0.002824859,1,0,87,1,2,0.017580901,0,0,1.045902937,3.308960405,0,0
4/25/2024,"Watts, Robinson and Nguyen",Urban,Ciprofloxacin,HealthFirst,3725.32,100,Chapman and Sons,Qf-50850-Tp,10/1/2026,Market Stall,Injection,10233,2613.152332,2466.979798,0,0,0,1,0,384,0,1,0.017275577,0,0,1.01229059,2.567733773,0,0
8/6/2024,Spence PLC,Rural,Artemisinin,MediPlus,3523.71,86,"Johnston, Sanchez and Kennedy",oY-74296-Aq,6/21/2025,In-Store,Capsule,9278,2753.714545,2546.82506,0,0,0,0,0,-83,1,1,0.008603527,0,0,1.015289645,1.117334924,0,0
4/5/2025,Spence PLC,Urban,Amoxicillin,PharmaTrust,3952.05,17,"Brown, Valdez and Lucas",iu-22647-Sr,10/13/2026,Mobile Van,Injection,9278,2753.714545,2626.481294,0,0,0.002824859,1,0,396,0,1,0.023911247,0,0,1.028056367,3.427061814,0,0
7/19/2024,"Romero, Gonzalez and Brooks",Urban,Artemisinin,HealthFirst,4096.32,26,Yu Inc,MU-92453-za,2/13/2027,Mobile Van,Tablet,10482,2573.886005,2628.136554,0,0,0,1,0,519,0,1,0.023184362,0,0,0.99535289,3.770177238,0,0
8/15/2024,Gray-Mayo,Rural,Metformin,HealthFirst,4971.11,11,Baxter Inc,Ds-24081-TO,11/26/2025,In-Store,Tablet,10734,2690.780171,2673.077008,0,0,0,0,0,75,1,1,0.008215479,0,0,1.00994529,2.115716069,0,0
6/17/2024,"Martin, Rose and Obrien",Urban,Metformin,PharmaTrust,1205.75,9,"Daniels, Adkins and Brown",Pv-53968-WO,9/17/2025,In-Store,Capsule,9534,2607.434135,2580.231632,1,0,0,0,0,5,1,2,0.013452453,0,0,0.993651485,2.755446716,0,0
10/17/2024,Hickman Ltd,Rural,Amoxicillin,PharmaTrust,2765.78,27,Powell LLC,gJ-68209-PJ,7/14/2025,In-Store,Injection,10459,2578.333167,2626.481294,0,0,0,0,0,-60,1,1,0.020687752,0,0,0.992681124,4.170117187,0,0
6/28/2024,"Reid, Ferguson and Sanchez",Rural,Amlodipine,MediPlus,2826.69,29,"Robinson, Jones and Welch",qk-24661-XX,6/17/2026,In-Store,Injection,9712,2619.77625,2644.002179,0,0,0,0,0,278,0,0,0.025209975,0,0,0.98770243,4.183118304,0,0
5/10/2024,"Adams, Zuniga and Wong",Rural,Amoxicillin,PharmaTrust,1126.84,14,"Johnston, Sanchez and Kennedy",MW-97020-DL,10/26/2026,Mobile Van,Tablet,9216,2584.335243,2626.481294,1,0,0,1,0,409,0,2,0.024010186,0,0,0.995828743,2.692839364,0,0
4/30/2024,"Watts, Robinson and Nguyen",Rural,Amoxicillin,PharmaTrust,1419.94,62,"Robinson, Jones and Welch",Ru-96351-Ne,6/23/2025,Market Stall,Capsule,10233,2613.152332,2626.481294,1,0,0,1,0,-81,1,3,0.024020349,0,0,0.989778806,3.953718681,0,0
10/24/2024,"Arroyo, Miller and Tucker",Urban,Chloroquine,PharmaTrust,2831.97,15,"Washington, Ryan and Cummings",di-53317-Qw,3/22/2027,In-Store,Injection,10700,2701.783107,2546.115134,0,0,0,0,0,556,0,0,0.014051077,0,0,1.000503694,2.116580935,0,0
7/13/2024,"Watts, Robinson and Nguyen",Urban,Chloroquine,MediPlus,3937.77,18,Novak PLC,Iy-37970-dt,3/24/2027,In-Store,Capsule,10233,2613.152332,2684.35692,0,0,0.010169492,0,0,558,0,0,0.004646007,0,0,1.0051501,0.625057061,0,0
1/1/2025,Hickman Ltd,Rural,Amlodipine,BioCare,1780.43,39,Walker LLC,Dl-37758-Xx,9/27/2025,In-Store,Syrup,10459,2578.333167,2796.977817,1,0,0,0,0,15,1,2,0.012635762,0,0,1.001022117,3.315097701,0,0
10/23/2024,Blair PLC,Rural,Azithromycin,MediPlus,822.22,71,Walker LLC,uo-17201-po,5/15/2025,Mobile Van,Capsule,10803,2773.851378,2603.236346,1,0,0,1,0,-120,1,3,0.006444671,0,0,1.012474491,0.942480055,0,0
4/27/2024,Carlson-Cruz,Urban,Amlodipine,HealthFirst,3805.51,94,"Woods, Calhoun and Schmidt",ZA-32569-rC,12/10/2026,Mobile Van,Injection,9614,2686.301584,2647.837576,0,0,0,1,0,454,0,1,0.022679527,0,0,1.002773977,3.061812629,0,0
7/31/2024,"Flowers, Martin and Kelly",Rural,Artemisinin,MediPlus,2146.8,63,Gomez-Jenkins,wf-13311-MA,5/21/2026,Market Stall,Syrup,9479,2505.285275,2546.82506,0,0,0,1,0,251,0,1,0.031876367,0,0,1.015831188,3.600620021,0,0
7/22/2024,"Guzman, Hoffman and Baldwin",Urban,Coartem,PharmaTrust,1201.26,36,Gomez-Jenkins,jA-94842-PB,9/26/2025,In-Store,Capsule,8871,2606.072799,2500.643498,1,0,0,0,0,14,1,2,0.009544294,0,0,1.002237194,2.179844252,0,0
5/28/2024,Blake and Sons,Urban,Coartem,BioCare,2332.94,94,Powell LLC,Nb-54309-nP,9/15/2026,Mobile Van,Syrup,12355,2648.726017,2554.920325,0,0,0,1,0,368,0,1,0.011601644,0,0,1.025854311,1.96672591,0,0
8/23/2024,Williams and Sons,Rural,Ibuprofen,BioCare,2914.47,59,Jones Inc,yO-91315-vm,2/22/2027,Mobile Van,Capsule,10187,2580.299314,2668.81249,0,0,0.001557632,1,0,528,0,1,0.025709098,0,0,0.993496878,5.444551129,0,0
3/9/2025,Frazier Inc,Urban,Paracetamol,BioCare,4273.79,100,"Johnston, Sanchez and Kennedy",zt-66713-AT,9/25/2025,Mobile Van,Tablet,9220,2719.996685,2660.409393,0,0,0,1,1,13,1,3,0.011363139,0,0,0.99433459,-2.225527612,1,0
8/30/2024,Dudley Group,Urban,Azithromycin,BioCare,3325.02,82,Russell Group,GW-14522-Oi,10/8/2025,In-Store,Syrup,10990,2655.095737,2701.274419,0,0,0,0,0,26,1,1,0.012056011,0,0,0.989981691,3.926790858,0,0
6/18/2024,Williams and Sons,Rural,Azithromycin,HealthFirst,4653.48,2,"Brown, Valdez and Lucas",Ul-53485-TM,4/8/2026,Market Stall,Capsule,10187,2580.299314,2646.513403,0,0,0.002824859,1,0,208,0,1,0.015636112,0,0,1.02026758,3.903452825,0,0
2/15/2025,Allen-Allen,Rural,Amlodipine,HealthFirst,3985.25,88,Jones Inc,Aw-99349-CD,12/26/2025,Market Stall,Syrup,9906,2475.600879,2647.837576,0,0,0.001557632,1,0,105,0,1,0.02042981,0,0,1.02418871,3.336795443,0,0
11/24/2024,Anderson Group,Urban,Amoxicillin,MediPlus,3242.7,28,House-Glover,QM-33521-Fa,10/8/2026,Mobile Van,Syrup,8634,2737.923686,2638.343776,0,0,0,1,0,391,0,1,0.022178905,0,0,1.003944146,2.428450614,0,0
9/22/2024,Davis and Sons,Urban,Ibuprofen,PharmaTrust,3274.83,71,Gomez-Jenkins,jm-40641-SY,11/20/2026,Mobile Van,Syrup,9195,2652.435304,2529.742652,0,0,0,1,0,434,0,1,0.023612263,0,0,0.988834183,3.508991066,0,0
12/29/2024,Perez Inc,Urban,Amoxicillin,BioCare,3383.91,53,"Johnston, Sanchez and Kennedy",tq-15402-DG,10/1/2025,Market Stall,Syrup,10540,2520.84669,2536.582987,0,0,0,1,0,19,1,2,0.019863068,0,0,0.999164726,4.738943625,0,0
4/28/2024,Wilkerson-Day,Rural,Ciprofloxacin,HealthFirst,2154.07,44,Williams PLC,mj-75016-FO,5/12/2025,Mobile Van,Injection,10343,2591.908743,2466.979798,0,0,0,1,0,-123,1,2,0.017303323,0,0,0.999900321,3.626418987,0,0
7/7/2024,"Romero, Gonzalez and Brooks",Urban,Chloroquine,BioCare,4289.67,15,"Woods, Calhoun and Schmidt",bR-49141-wi,2/15/2026,In-Store,Injection,10482,2573.886005,2746.734071,0,0,0,0,0,156,0,0,0.021046931,0,0,0.995509195,2.224193945,0,0
12/16/2024,"Adams, Zuniga and Wong",Rural,Amlodipine,HealthFirst,3063.07,64,Morton-Chase,Dj-63642-Ue,9/18/2025,In-Store,Capsule,9216,2584.335243,2647.837576,0,0,0,0,0,6,1,1,0.021000015,0,0,0.995968111,4.015118085,0,0
4/13/2025,Gray-Mayo,Rural,Paracetamol,MediPlus,2616.7,70,Williams PLC,yF-64543-AG,9/11/2026,Market Stall,Capsule,10734,2690.780171,2671.728195,0,0,0,1,0,364,0,1,0.022713608,0,0,0.99147514,4.793182594,0,0
2/17/2025,Blake and Sons,Rural,Ciprofloxacin,HealthFirst,4104.94,24,"Daniels, Adkins and Brown",yE-79674-Ol,2/20/2026,Market Stall,Tablet,12355,2648.726017,2466.979798,0,0,0,1,0,161,0,1,0.010808268,0,0,1.032339764,1.532175296,0,0
12/12/2024,Harrell LLC,Urban,Artemisinin,MediPlus,2019.79,23,Gomez-Jenkins,So-86301-no,8/6/2025,Market Stall,Capsule,10645,2453.68267,2546.82506,0,0,0,1,0,-37,1,2,0.021501241,0,0,1.007248212,2.868938275,0,0
10/31/2024,"Snyder, Campos and Callahan",Urban,Amlodipine,BioCare,3400.97,15,Chapman and Sons,Ca-98821-kP,3/15/2026,Market Stall,Injection,11369,2554.065498,2796.977817,0,0,0,1,0,184,0,1,0.015611871,0,0,1.017538733,2.576647712,0,0
1/8/2025,"Mcclain, Miller and Henderson",Rural,Amlodipine,PharmaTrust,2104.36,13,Jones-Young,es-71996-Ms,8/22/2026,Mobile Van,Capsule,8783,2658.624444,2693.854767,0,0,0,1,0,344,0,1,0.022087036,0,0,1.009127802,2.547444988,0,0
5/31/2024,Allen-Allen,Rural,Chloroquine,PharmaTrust,1911.04,29,Powell LLC,wB-85147-hA,11/21/2026,In-Store,Syrup,9906,2475.600879,2546.115134,0,0,0,0,0,435,0,0,0.014584739,0,0,1.006594664,1.780638262,0,0
5/11/2024,"Ferrell, Rice and Maddox",Urban,Metformin,PharmaTrust,988.48,73,"Washington, Ryan and Cummings",Sj-38495-zb,1/22/2027,In-Store,Injection,11236,2510.879194,2580.231632,1,0,0,0,0,497,0,1,0.014102859,0,0,0.998033687,2.77117113,0,0
10/4/2024,Rodriguez LLC,Rural,Ciprofloxacin,MediPlus,1806.35,69,Jones Inc,Ku-82287-Tz,6/20/2025,In-Store,Syrup,11001,2465.058302,2645.434027,1,0,0.001557632,0,0,-84,1,2,0.005450302,0,0,1.011305834,3.389540445,0,0
8/22/2024,Davis and Sons,Rural,Azithromycin,BioCare,2924.34,58,"West, Henderson and Ramirez",eR-10966-xN,9/4/2025,Market Stall,Injection,9195,2652.435304,2701.274419,0,0,0,1,0,-8,1,2,0.015337401,0,0,0.99473635,4.165165114,0,0
12/22/2024,Rodriguez LLC,Rural,Artemisinin,HealthFirst,1304.69,39,Lee-Davis,Mc-32578-JG,1/11/2026,In-Store,Injection,11001,2465.058302,2628.136554,1,0,0,0,0,121,0,1,0.010234889,0,0,1.010579857,3.598752291,0,0
2/28/2025,"Walter, Edwards and Rios",Rural,Chloroquine,HealthFirst,2644.4,20,Powell LLC,dT-06903-Xo,12/3/2025,Market Stall,Syrup,11030,2514.259953,2634.855888,0,0,0,1,0,82,1,2,0.014676257,0,0,1.004812219,4.652342148,0,0
2/4/2025,"Romero, Gonzalez and Brooks",Urban,Metformin,HealthFirst,4643.58,28,Novak PLC,iE-71120-nb,1/31/2027,Mobile Van,Syrup,10482,2573.886005,2673.077008,0,0,0.010169492,1,0,506,0,1,0.009783419,0,0,0.992978007,1.665576545,0,0
3/18/2025,"Romero, Gonzalez and Brooks",Urban,Coartem,MediPlus,3850.61,11,Henderson-Bernard,vS-23859-gS,10/11/2026,Mobile Van,Capsule,10482,2573.886005,2511.35,0,0,0,1,0,394,0,1,0.019898919,0,0,0.995616802,3.43285496,0,0
6/18/2024,"Ross, Robinson and Bright",Rural,Metformin,PharmaTrust,2716.03,56,"Woods, Calhoun and Schmidt",jm-92072-cY,10/1/2025,Market Stall,Capsule,10480,2629.578317,2580.231632,0,0,0,1,0,19,1,2,0.010632109,0,0,0.985808178,5.885970893,0,0
7/28/2024,Arnold Ltd,Urban,Amoxicillin,MediPlus,4883.19,52,Hancock Inc,KI-58233-NR,1/30/2026,Mobile Van,Injection,9440,2769.424607,2638.343776,0,0,0.003154574,1,0,140,0,1,0.011730631,0,0,1.0262102,3.131378343,0,0
5/21/2024,"Henderson, Ramirez and Lewis",Urban,Ciprofloxacin,PharmaTrust,4721.93,86,Chapman and Sons,FW-11399-VE,4/10/2027,Market Stall,Capsule,9784,2639.120846,2585.349387,0,0,0,1,0,575,0,1,0.019650908,0,0,1.002324542,1.914178851,0,0
2/27/2025,Allen-Allen,Urban,Artemisinin,PharmaTrust,1487.04,3,Powell LLC,CJ-38792-Dy,3/31/2026,Mobile Van,Tablet,9906,2475.600879,2654.106113,1,0,0,1,0,200,0,2,0.013872484,0,0,1.015700341,2.271123669,0,0
4/25/2025,Smith-Bowen,Urban,Chloroquine,BioCare,3645.4,90,Hancock Inc,OJ-82360-Ts,9/14/2025,Market Stall,Injection,10299,2636.747797,2746.734071,0,0,0.003154574,1,0,2,1,2,0.01423677,0,0,1.017449485,3.952989329,0,0
6/14/2024,Rodriguez LLC,Urban,Artemisinin,BioCare,1009.64,11,Gomez-Jenkins,tq-96651-Rq,1/4/2027,In-Store,Syrup,11001,2465.058302,2560.655458,1,0,0,0,0,479,0,1,0.014458036,0,0,1.017982191,1.539611228,0,0
11/8/2024,"Ross, Robinson and Bright",Rural,Amoxicillin,MediPlus,4930.06,22,Williams PLC,bz-65743-jb,2/16/2026,Market Stall,Injection,10480,2629.578317,2638.343776,0,0,0,1,0,157,0,1,0.014792091,0,0,0.998657068,3.554763365,0,0
11/15/2024,"Ferrell, Rice and Maddox",Urban,Azithromycin,MediPlus,437.38,31,Powell LLC,NO-14849-hL,5/23/2026,Mobile Van,Injection,11236,2510.879194,2603.236346,1,0,0,1,0,253,0,2,0.020133781,0,0,0.995815574,3.455526365,0,0
1/23/2025,Williams and Sons,Urban,Coartem,MediPlus,377.78,40,Gray Group,Gf-72029-en,5/3/2025,Market Stall,Syrup,10187,2580.299314,2511.35,1,0,0,1,0,-132,1,3,0.008661485,0,0,0.988288839,2.101018213,0,0
2/13/2025,James Group,Rural,Amoxicillin,MediPlus,4466.96,20,Novak and Sons,Lh-08433-sf,7/19/2026,Market Stall,Injection,10165,2818.879725,2638.343776,0,0,0,1,0,310,0,1,0.015124635,0,0,1.001086763,1.769151792,0,0
1/23/2025,James Group,Rural,Paracetamol,HealthFirst,681.04,43,Walker LLC,Ap-81179-mb,8/24/2026,Market Stall,Tablet,10165,2818.879725,2487.421723,1,0,0,1,0,346,0,2,0.010872922,0,0,1.023945406,1.686052225,0,0
9/3/2024,"Rodriguez, Figueroa and Sanchez",Rural,Ciprofloxacin,MediPlus,1489.06,87,Novak PLC,ds-07495-sp,2/12/2027,In-Store,Injection,10843,2638.581551,2645.434027,1,0,0.010169492,0,0,518,0,1,0.00366118,0,0,1.010126715,1.212485709,0,0
3/30/2025,Allen-Allen,Rural,Chloroquine,HealthFirst,1746.55,86,Walker LLC,KJ-27192-Pa,8/14/2025,Mobile Van,Injection,9906,2475.600879,2634.855888,1,0,0,1,0,-29,1,3,0.002157095,0,0,1.003239349,1.939334923,0,0
1/24/2025,Abbott-Munoz,Urban,Ibuprofen,BioCare,4080.07,65,"Hensley, Powell and David",fR-84416-yL,10/8/2025,Mobile Van,Capsule,10754,2703.395693,2668.81249,0,0,0.003039514,1,0,26,1,2,0.014572674,0,0,1.008542287,5.188194579,0,0
1/15/2025,"Romero, Gonzalez and Brooks",Urban,Coartem,PharmaTrust,1556.38,98,Williams PLC,VH-62408-Xv,2/26/2027,Market Stall,Injection,10482,2573.886005,2500.643498,1,0,0,1,0,532,0,2,0.014713273,0,0,1.008226222,1.843666917,0,0
6/8/2024,"Guzman, Hoffman and Baldwin",Urban,Artemisinin,BioCare,2933.53,5,Powell LLC,gm-63238-Fa,3/26/2027,Market Stall,Syrup,8871,2606.072799,2560.655458,0,0,0,1,0,560,0,1,0.020051762,0,0,1.008378252,1.298924157,0,0
2/4/2025,Hickman Ltd,Rural,Amoxicillin,HealthFirst,2426.48,29,"Brown, Valdez and Lucas",pE-57410-Ak,9/9/2025,In-Store,Capsule,10459,2578.333167,2693.365558,0,0,0.002824859,0,0,-3,1,1,0.012979222,0,0,1.016591161,5.298610293,0,0
10/2/2024,"Flowers, Martin and Kelly",Urban,Ciprofloxacin,HealthFirst,4261.32,67,"Daniels, Adkins and Brown",ix-59415-YI,10/6/2025,Market Stall,Capsule,9479,2505.285275,2466.979798,0,0,0,1,0,24,1,2,0.016231178,0,0,1.027030209,1.90367154,0,0
11/15/2024,Davis and Sons,Rural,Azithromycin,PharmaTrust,976.16,80,Williams PLC,FH-51635-eZ,7/27/2025,Mobile Van,Capsule,9195,2652.435304,2580.079442,1,0,0,1,0,-47,1,3,0.015163234,0,0,0.992244391,2.001754971,0,0
10/1/2024,Anderson Group,Rural,Metformin,MediPlus,3744.59,7,Russell Group,rZ-44668-Eg,1/25/2027,Mobile Van,Injection,8634,2737.923686,2606.741863,0,0,0,1,0,500,0,1,0.014408069,0,0,1.020427609,0.902124032,0,0
7/7/2024,Baker and Sons,Urban,Metformin,BioCare,2669.41,66,Yu Inc,lM-29010-Pg,1/13/2026,Market Stall,Injection,8997,2573.361844,2725.983591,0,0,0,1,0,123,0,1,0.025980596,0,0,1.008492992,3.349507372,0,0
11/13/2024,Wilkerson-Day,Urban,Artemisinin,PharmaTrust,2614.7,71,"Hensley, Powell and David",Hf-51185-hd,7/7/2025,Mobile Van,Capsule,10343,2591.908743,2654.106113,0,0,0.003039514,1,0,-67,1,2,0.016251927,0,0,1.01014291,5.744965096,0,0
8/13/2024,"Ross, Robinson and Bright",Rural,Ibuprofen,BioCare,3166.92,99,"Brown, Valdez and Lucas",pv-60235-OY,7/29/2026,In-Store,Syrup,10480,2629.578317,2668.81249,0,0,0.002824859,0,1,320,0,1,-0.010255346,1,0,0.994164787,-0.968488054,1,1
9/26/2024,"Mcclain, Miller and Henderson",Urban,Ciprofloxacin,HealthFirst,804.26,94,"Brooks, Lam and Hayes",gY-82890-rd,6/17/2026,In-Store,Capsule,8783,2658.624444,2466.979798,1,0,0,0,0,278,0,1,0.013155487,0,0,1.024470887,0.645308501,0,0
6/8/2024,"Henderson, Ramirez and Lewis",Rural,Azithromycin,BioCare,4924.48,95,"Washington, Ryan and Cummings",Zf-23563-zF,1/20/2027,Mobile Van,Syrup,9784,2639.120846,2701.274419,0,0,0,1,0,495,0,1,0.025033414,0,0,1.016771816,1.217305579,0,0
9/20/2024,"Ross, Robinson and Bright",Urban,Ibuprofen,PharmaTrust,549.34,56,"Brown, Valdez and Lucas",zJ-60271-Ll,4/20/2026,Market Stall,Tablet,10480,2629.578317,2529.742652,1,0,0.002824859,1,0,220,0,2,0.003735506,0,0,1.010259637,5.799636304,0,0
11/16/2024,"Snyder, Campos and Callahan",Rural,Ciprofloxacin,HealthFirst,388.69,53,"Brown, Valdez and Lucas",XR-88478-YD,7/4/2025,Mobile Van,Injection,11369,2554.065498,2466.979798,1,0,0.002824859,1,0,-70,1,3,0.003537078,0,0,1.023528823,2.389989182,0,0
11/22/2024,"Walter, Edwards and Rios",Rural,Ciprofloxacin,PharmaTrust,3796.19,27,Wright and Sons,tF-19383-QC,11/27/2026,In-Store,Tablet,11030,2514.259953,2585.349387,0,0,0.002949853,0,0,441,0,0,0.02171632,0,0,1.013142984,4.224207548,0,0
5/12/2024,"Mcclure, Ward and Lee",Urban,Paracetamol,HealthFirst,4332.97,37,Novak PLC,oa-51047-OJ,5/19/2025,In-Store,Tablet,9290,2618.012487,2487.421723,0,0,0.010169492,0,0,-116,1,1,-0.003010175,1,0,1.033370461,0.054401617,0,0
7/5/2024,Davis and Sons,Urban,Azithromycin,HealthFirst,4537.88,39,Gray Group,Tf-82131-St,2/6/2027,Market Stall,Capsule,9195,2652.435304,2646.513403,0,0,0,1,0,512,0,1,0.022785872,0,0,0.998252292,2.799267806,0,0
11/9/2024,Smith-Bowen,Urban,Azithromycin,MediPlus,1037.28,26,"Brown, Valdez and Lucas",br-24143-Ws,12/22/2025,Mobile Van,Syrup,10299,2636.747797,2603.236346,1,0,0.002824859,1,0,101,0,2,0.013383472,0,0,1.020500934,5.629269695,0,0
9/20/2024,"Martin, Rose and Obrien",Rural,Azithromycin,BioCare,3065.87,11,Jones-Young,jY-97894-uK,3/12/2026,Market Stall,Syrup,9534,2607.434135,2701.274419,0,0,0,1,0,181,0,1,0.028516753,0,0,0.995868711,3.734874023,0,0
7/19/2024,"Baker, Mason and White",Urban,Chloroquine,MediPlus,526.06,27,Baxter Inc,LC-49001-AH,11/6/2026,In-Store,Injection,8870,2566.5758,2684.35692,1,0,0,0,0,420,0,1,0.006828833,0,0,0.995338373,1.403072419,0,0
2/2/2025,Gray-Mayo,Rural,Metformin,BioCare,436.93,93,"Hensley, Powell and David",ad-93345-qg,8/19/2026,Mobile Van,Injection,10734,2690.780171,2725.983591,1,0,0.003039514,1,0,341,0,2,0.002940097,0,0,1.031414714,2.892872553,0,0
9/13/2024,Harrell LLC,Urban,Artemisinin,HealthFirst,2785.07,26,Yu Inc,bC-11303-Xy,2/22/2027,Mobile Van,Capsule,10645,2453.68267,2628.136554,0,0,0,1,0,528,0,1,0.020619747,0,0,1.006430213,2.824858,0,0
9/23/2024,"Martin, Rose and Obrien",Rural,Chloroquine,HealthFirst,3911.11,72,"Johnston, Sanchez and Kennedy",yR-17061-Uz,7/2/2026,In-Store,Syrup,9534,2607.434135,2634.855888,0,0,0,0,0,293,0,0,0.018593785,0,0,0.989011396,3.717488218,0,0
2/3/2025,Rodriguez-Graham,Urban,Amoxicillin,HealthFirst,4710.37,72,"Washington, Ryan and Cummings",YP-46482-bM,6/5/2026,In-Store,Capsule,11514,2399.326831,2693.365558,0,0,0,0,0,266,0,0,0.007971876,0,0,1.027582665,0.56031373,0,0
10/31/2024,"Martin, Rose and Obrien",Rural,Ibuprofen,PharmaTrust,536.76,93,Walker LLC,Gg-28481-Iy,7/15/2026,Mobile Van,Capsule,9534,2607.434135,2529.742652,1,0,0,1,0,306,0,2,0.020448484,0,0,1.0000067,2.491952647,0,0
9/24/2024,Allen-Allen,Rural,Artemisinin,BioCare,4466,54,Chapman and Sons,qd-92344-ux,4/2/2026,Market Stall,Injection,9906,2475.600879,2560.655458,0,0,0,1,0,202,0,1,0.015800757,0,0,1.010797652,3.314510506,0,0
6/19/2024,"Dyer, Potter and Mack",Urban,Coartem,MediPlus,256.1,90,Hancock Inc,Yo-47721-XK,3/10/2026,Market Stall,Injection,9353,2615.773865,2511.35,1,0,0.003154574,1,0,179,0,2,0.003762257,0,0,1.026792853,2.967927673,0,0
3/22/2025,Rodriguez LLC,Urban,Chloroquine,HealthFirst,504.77,80,Morton-Chase,eA-36209-aQ,11/23/2025,Market Stall,Injection,11001,2465.058302,2634.855888,1,0,0,1,0,72,1,3,0.002636844,0,0,0.998652029,2.109031042,0,0
12/7/2024,Spence PLC,Urban,Paracetamol,MediPlus,4979.33,72,Hancock Inc,eN-41723-be,4/1/2026,Market Stall,Tablet,9278,2753.714545,2671.728195,0,0,0.003154574,1,0,201,0,1,0.012048663,0,0,1.026287896,2.743514594,0,0
5/16/2024,"Rodriguez, Figueroa and Sanchez",Rural,Paracetamol,HealthFirst,3338.72,87,"Hensley, Powell and David",Ci-66863-gS,6/23/2026,Mobile Van,Injection,10843,2638.581551,2487.421723,0,0,0.003039514,1,0,284,0,1,0.00461659,0,0,1.017325226,5.075643695,0,0
2/27/2025,"Martin, Rose and Obrien",Rural,Coartem,MediPlus,2605.945,98,Gomez-Jenkins,Gq-58935-UU,4/12/2027,Mobile Van,Tablet,9534,2607.434135,2511.35,0,0,0,1,0,577,0,1,0.028256698,0,0,1.020948317,1.278442319,0,0
