transaction_id,user_id,transaction_type,amount,location,device_type,network_provider,user_type,is_foreign_number,is_sim_recently_swapped,has_multiple_accounts,datetime,hour,day_of_week,date,time_of_day,user_transaction_count,user_avg_amount,user_total_amount,amount_dev_from_avg,risk_score,is_high_value,iso_score,iso_flag,svm_score,svm_flag,lof_score,lof_flag,ensemble_flag
TX103593,user_6057,Lipa Na M-Pesa,2452.8,Eldoret,Feature Phone,Safaricom,agent,0,0,0,2024-06-14 05:46:00,5,4,2024-06-14,Morning,3,2814.9533333333334,8444.86,-362.1533333333332,0,0,0.3389986944911705,0,0.12942851719756052,0,0.06613046035412617,0,0
TX104865,user_4197,Buy Airtime,10731.69,Nyeri,Feature Phone,Airtel,individual,0,0,0,2024-06-14 05:49:00,5,4,2024-06-14,Morning,3,5261.943333333334,15785.830000000002,5469.746666666667,0,1,0.2915621214848161,0,0.17714125070618572,0,0.04144935252588757,0,0
TX102708,user_4162,Lipa Na M-Pesa,1079.96,Kisumu,Android,Telkom Kenya,individual,0,0,0,2024-06-14 05:50:00,5,4,2024-06-14,Morning,2,1092.735,2185.4700000000003,-12.775000000000093,0,0,0.11174608336365295,0,0.2101154244705913,0,0.012619050539993092,0,0
TX100757,user_4596,Buy Airtime,3488.51,Meru,Ios,Safaricom,individual,0,0,0,2024-06-14 05:51:00,5,4,2024-06-14,Morning,1,3488.51,3488.51,0.0,0,0,0.09268317607307522,0,0.22261639586836754,0,0.011407415307020658,0,0
TX101093,user_8643,Buy Airtime,2049.93,Garissa,Feature Phone,Airtel,individual,0,0,0,2024-06-14 05:53:00,5,4,2024-06-14,Morning,2,1982.335,3964.67,67.5949999999998,0,0,0.04210400202810178,0,0.16705795552793803,0,0.008640712844510186,0,0
TX103364,user_8519,Withdraw Cash,2089.46,Garissa,Ios,Safaricom,individual,0,0,0,2024-06-14 05:54:00,5,4,2024-06-14,Morning,3,9842.086666666666,29526.26,-7752.626666666666,0,0,0.3777959684135562,0,0.23324967660925114,0,0.09251892021478972,0,0
TX103409,user_5138,Deposit Cash,151.75,Meru,Ios,Airtel,individual,0,0,0,2024-06-14 05:58:00,5,4,2024-06-14,Morning,1,151.75,151.75,0.0,0,0,0.18002307266950868,0,0.3179583838273918,0,0.0157528296062443,0,0
TX107173,user_1572,Lipa Na M-Pesa,3182.6,Thika,Ios,Safaricom,agent,0,0,0,2024-06-14 05:59:00,5,4,2024-06-14,Morning,4,5422.555,21690.22,-2239.9550000000004,0,0,0.481869287605327,0,0.12527714587585992,0,0.0737303964500073,0,0
TX103271,user_3240,Pay Bill,280.53,Nairobi,Android,Airtel,individual,0,0,0,2024-06-14 05:59:00,5,4,2024-06-14,Morning,2,1105.1799999999998,2210.36,-824.6499999999999,0,0,0.15435462485665402,0,0.2292908194567837,0,0.020916068532833416,0,0
TX107649,user_3651,Deposit Cash,1247.37,Thika,Android,Telkom Kenya,individual,0,0,0,2024-06-14 06:00:00,6,4,2024-06-14,Morning,1,1247.37,1247.37,0.0,0,0,0.1249459972278553,0,0.2583040821230853,0,0.009412050617660638,0,0
TX103180,user_6634,Deposit Cash,1068.85,Mombasa,Ios,Safaricom,individual,0,0,0,2024-06-14 06:15:00,6,4,2024-06-14,Morning,2,2406.515,4813.03,-1337.665,0,0,0.12652489910615156,0,0.15030487379508617,0,0.013205817415793585,0,0
TX100618,user_2460,Withdraw Cash,3046.78,Nyeri,Android,Safaricom,individual,0,0,0,2024-06-14 06:17:00,6,4,2024-06-14,Morning,4,1661.3125,6645.25,1385.4675000000002,0,0,0.10345681589679696,0,0.1911188650705896,0,0.05099924571687409,0,0
TX106430,user_3428,Buy Airtime,20493.43,Meru,Feature Phone,Safaricom,individual,0,0,0,2024-06-14 06:19:00,6,4,2024-06-14,Morning,5,5544.933999999999,27724.67,14948.496,0,1,0.5566753601219239,0,0.4514667231447194,1,0.26049746803825624,1,1
TX106166,user_6820,Buy Airtime,4098.53,Garissa,Feature Phone,Airtel,individual,0,0,0,2024-06-14 06:21:00,6,4,2024-06-14,Morning,1,4098.53,4098.53,0.0,0,0,0.049044197633639035,0,0.2128467066497977,0,0.015205659751944161,0,0
TX108216,user_9123,Deposit Cash,1098.22,Meru,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-14 06:23:00,6,4,2024-06-14,Morning,4,2674.2425,10696.97,-1576.0224999999998,0,0,0.14188808836117597,0,0.1546651266346404,0,0.04301670646852784,0,0
TX107705,user_6328,Send Money,3772.03,Thika,Ios,Telkom Kenya,individual,0,0,0,2024-06-14 06:25:00,6,4,2024-06-14,Morning,1,3772.03,3772.03,0.0,0,0,0.09403824901259189,0,0.2081174077300193,0,0.01512342218313911,0,0
TX109913,user_1757,Lipa Na M-Pesa,3149.13,Eldoret,Ios,Telkom Kenya,individual,0,0,0,2024-06-14 06:29:00,6,4,2024-06-14,Morning,2,1602.295,3204.59,1546.835,0,0,0.11565896233164566,0,0.18008496731102128,0,0.011884219687252385,0,0
TX108545,user_6220,Pay Bill,91.74,Mombasa,Android,Safaricom,individual,0,0,0,2024-06-14 06:32:00,6,4,2024-06-14,Morning,1,91.74,91.74,0.0,0,0,0.2314580952065445,0,0.2996756931023322,0,0.016592708082916127,0,0
TX106061,user_5076,Deposit Cash,9322.43,Nairobi,Feature Phone,Telkom Kenya,individual,0,0,1,2024-06-14 06:34:00,6,4,2024-06-14,Morning,3,4548.27,13644.81,4774.16,1,0,0.4982453469983004,0,0.21926900507880553,0,0.06845684459645317,0,0
TX105133,user_9543,Pay Bill,1324.04,Machakos,Ios,Airtel,individual,0,0,0,2024-06-14 06:39:00,6,4,2024-06-14,Morning,1,1324.04,1324.04,0.0,0,0,0.1336394361835372,0,0.2499693123071194,0,0.008895018405531084,0,0
TX107929,user_4118,Lipa Na M-Pesa,4651.36,Nakuru,Ios,Airtel,individual,0,0,0,2024-06-14 06:40:00,6,4,2024-06-14,Morning,2,2711.25,5422.5,1940.11,0,0,0.09258285916921831,0,0.16682959487739807,0,0.02035413549931379,0,0
TX106111,user_4258,Send Money,2772.94,Nakuru,Ios,Airtel,individual,0,0,0,2024-06-14 06:47:00,6,4,2024-06-14,Morning,5,2026.042,10130.21,746.8980000000001,0,0,0.17847491640137467,0,0.21603490852964344,0,0.07080597562850416,0,0
TX105705,user_8242,Lipa Na M-Pesa,12415.78,Meru,Android,Airtel,agent,0,0,0,2024-06-14 06:47:00,6,4,2024-06-14,Morning,1,12415.78,12415.78,0.0,0,1,0.5077451795854576,0,0.30192384494062985,0,0.08328424095983368,0,0
TX108163,user_8400,Send Money,5377.53,Garissa,Android,Safaricom,individual,0,0,0,2024-06-14 06:48:00,6,4,2024-06-14,Morning,3,2531.15,7593.45,2846.38,0,0,0.08770033384526134,0,0.16383207292266697,0,0.04846311015233369,0,0
TX102164,user_9691,Pay Bill,2692.97,Nyeri,Android,Safaricom,individual,0,0,0,2024-06-14 06:48:00,6,4,2024-06-14,Morning,3,1849.1066666666663,5547.32,843.8633333333332,0,0,0.10551770139297194,0,0.13839513198490058,0,0.017048749955143293,0,0
TX108518,user_6283,Withdraw Cash,1491.87,Thika,Android,Telkom Kenya,individual,0,0,0,2024-06-14 06:51:00,6,4,2024-06-14,Morning,2,2229.895,4459.79,-738.0250000000001,0,0,0.08217102065720941,0,0.14498209401276305,0,0.0122223327954444,0,0
TX104503,user_4981,Buy Airtime,282.24,Mombasa,Feature Phone,Safaricom,individual,0,0,0,2024-06-14 06:53:00,6,4,2024-06-14,Morning,3,1058.0433333333333,3174.13,-775.8033333333333,0,0,0.16600134795477706,0,0.20275125950372241,0,0.022794365894688126,0,0
TX104816,user_9611,Buy Airtime,2631.19,Nakuru,Android,Safaricom,individual,0,0,0,2024-06-14 06:56:00,6,4,2024-06-14,Morning,2,3148.2650000000003,6296.530000000001,-517.0750000000003,0,0,0.041450012588988144,0,0.10974364955609062,0,0.016352314670597064,0,0
TX107811,user_5644,Buy Airtime,388.52,Machakos,Ios,Telkom Kenya,individual,0,0,0,2024-06-14 06:57:00,6,4,2024-06-14,Morning,2,1932.17,3864.34,-1543.65,0,0,0.09180920642076794,0,0.17506596373964076,0,0.014377001604337263,0,0
TX103225,user_1406,Withdraw Cash,8399.18,Nyeri,Android,Airtel,individual,0,0,0,2024-06-14 07:00:00,7,4,2024-06-14,Morning,3,5992.626666666667,17977.88,2406.5533333333333,0,0,0.1574968171963604,0,0.06870051369462216,0,0.04753959116125578,0,0
TX106717,user_4949,Lipa Na M-Pesa,6610.16,Nairobi,Ios,Safaricom,individual,0,0,0,2024-06-14 07:03:00,7,4,2024-06-14,Morning,1,6610.16,6610.16,0.0,0,0,0.11761458433117147,0,0.22464970476272403,0,0.027216926946610903,0,0
TX106893,user_6246,Pay Bill,5260.36,Garissa,Feature Phone,Airtel,individual,1,0,1,2024-06-14 07:11:00,7,4,2024-06-14,Morning,2,3368.81,6737.62,1891.55,2,0,0.5274439824495113,0,0.3085144076690479,0,0.15670246520396153,0,0
TX106195,user_1604,Buy Airtime,473.23,Eldoret,Android,Telkom Kenya,individual,0,0,0,2024-06-14 07:15:00,7,4,2024-06-14,Morning,2,597.0350000000001,1194.0700000000002,-123.80500000000006,0,0,0.10415517446038935,0,0.20246099642719137,0,0.016477064477548504,0,0
TX101919,user_6693,Lipa Na M-Pesa,740.54,Mombasa,Android,Telkom Kenya,agent,0,0,1,2024-06-14 07:15:00,7,4,2024-06-14,Morning,2,405.265,810.53,335.275,1,0,0.6160004323571852,0,0.27344037345523103,0,0.04784945443498601,0,0
TX109138,user_6932,Pay Bill,638.01,Nairobi,Android,Telkom Kenya,individual,0,0,0,2024-06-14 07:19:00,7,4,2024-06-14,Morning,1,638.01,638.01,0.0,0,0,0.14165863212948765,0,0.26708999658048854,0,0.012901648985522415,0,0
TX106941,user_4845,Buy Airtime,794.03,Garissa,Android,Airtel,individual,0,0,0,2024-06-14 07:20:00,7,4,2024-06-14,Morning,5,1794.336,8971.68,-1000.306,0,0,0.12383789197168255,0,0.2681404098659551,0,0.07050080205049014,0,0
TX104380,user_8478,Buy Airtime,695.4,Nakuru,Android,Airtel,individual,0,1,0,2024-06-14 07:22:00,7,4,2024-06-14,Morning,3,1879.8433333333328,5639.53,-1184.4433333333332,1,0,0.3893202053570124,0,0.17684929777434297,0,0.010588460634771564,0,0
TX108321,user_1456,Deposit Cash,4527.31,Thika,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-14 07:25:00,7,4,2024-06-14,Morning,1,4527.31,4527.31,0.0,0,0,0.09872239969872187,0,0.20995494743467424,0,0.018290835143844157,0,0
TX103869,user_1191,Buy Airtime,2423.44,Nairobi,Feature Phone,Safaricom,individual,0,0,0,2024-06-14 07:28:00,7,4,2024-06-14,Morning,3,1267.8100000000002,3803.43,1155.63,0,0,0.09908309280492698,0,0.1808003427628629,0,0.019893634363772828,0,0
TX100112,user_8721,Buy Airtime,4413.53,Kisumu,Feature Phone,Telkom Kenya,agent,0,0,0,2024-06-14 07:29:00,7,4,2024-06-14,Morning,1,4413.53,4413.53,0.0,0,0,0.3471576800685073,0,0.221338436056034,0,0.05968768552105859,0,0
TX100955,user_7490,Pay Bill,2349.0,Machakos,Ios,Telkom Kenya,individual,0,0,0,2024-06-14 07:33:00,7,4,2024-06-14,Morning,1,2349.0,2349.0,0.0,0,0,0.09784367369510252,0,0.20622511043697808,0,0.006089562161739151,0,0
TX103664,user_4340,Deposit Cash,1032.23,Nairobi,Android,Airtel,individual,0,0,0,2024-06-14 07:39:00,7,4,2024-06-14,Morning,2,5998.62,11997.24,-4966.389999999999,0,0,0.20227550500490835,0,0.20962769321723376,0,0.04084625186078453,0,0
TX104266,user_4075,Lipa Na M-Pesa,434.34,Garissa,Feature Phone,Safaricom,individual,0,0,0,2024-06-14 07:44:00,7,4,2024-06-14,Morning,2,869.915,1739.83,-435.575,0,0,0.09624508339185753,0,0.2073611582734812,0,0.0077714229467565855,0,0
TX105798,user_4057,Lipa Na M-Pesa,584.01,Meru,Ios,Safaricom,individual,0,0,0,2024-06-14 07:55:00,7,4,2024-06-14,Morning,2,2451.795,4903.59,-1867.785,0,0,0.08530305853082314,0,0.15810432400939145,0,0.015328565941548281,0,0
TX107679,user_9529,Send Money,17501.51,Meru,Android,Telkom Kenya,individual,0,0,0,2024-06-14 07:55:00,7,4,2024-06-14,Morning,3,9522.94,28568.82,7978.569999999998,0,1,0.5306966855552268,0,0.137379141744134,0,0.08082576737151795,0,0
TX104598,user_6162,Deposit Cash,956.58,Nairobi,Ios,Airtel,individual,0,1,0,2024-06-14 08:09:00,8,4,2024-06-14,Morning,2,1396.025,2792.05,-439.4450000000001,1,0,0.4088381459710123,0,0.18086592228724468,0,0.011673984083789953,0,0
TX105266,user_3895,Lipa Na M-Pesa,3049.51,Mombasa,Android,Safaricom,individual,0,0,0,2024-06-14 08:16:00,8,4,2024-06-14,Morning,2,1720.395,3440.79,1329.1150000000002,0,0,0.14192618338501484,0,0.1604993528848118,0,0.008833549676143028,0,0
TX101565,user_6897,Pay Bill,2837.54,Kisumu,Feature Phone,Safaricom,individual,0,0,0,2024-06-14 08:19:00,8,4,2024-06-14,Morning,3,2550.0,7650.0,287.54,0,0,0.0993922955198481,0,0.07932247506094642,0,0.020474241735352193,0,0
TX101803,user_4083,Withdraw Cash,4490.81,Nairobi,Android,Airtel,individual,0,0,0,2024-06-14 08:21:00,8,4,2024-06-14,Morning,6,2827.5750000000003,16965.45,1663.235,0,0,0.21428082288508282,0,0.2915965459160142,0,0.1009438912119589,0,0
TX106144,user_3944,Withdraw Cash,1131.39,Eldoret,Ios,Telkom Kenya,individual,0,0,0,2024-06-14 08:30:00,8,4,2024-06-14,Morning,1,1131.39,1131.39,0.0,0,0,0.08889150437132612,0,0.21809897742061238,0,0.01400252477495939,0,0
TX102824,user_5727,Pay Bill,3783.41,Nakuru,Android,Safaricom,individual,0,0,1,2024-06-14 08:31:00,8,4,2024-06-14,Morning,3,2471.29,7413.87,1312.12,1,0,0.3688254394319244,0,0.09176474374196292,0,0.02225669563915207,0,0
TX103369,user_8619,Buy Airtime,7972.16,Nyeri,Android,Telkom Kenya,agent,0,0,0,2024-06-14 08:37:00,8,4,2024-06-14,Morning,4,5664.469999999999,22657.88,2307.6900000000005,0,0,0.51631065650817,0,0.13226809346222748,0,0.11168926036055941,0,0
TX106827,user_5381,Send Money,5079.73,Meru,Android,Airtel,individual,0,0,0,2024-06-14 08:44:00,8,4,2024-06-14,Morning,1,5079.73,5079.73,0.0,0,0,0.1506595862621262,0,0.20105266041718323,0,0.024176544367694255,0,0
TX104406,user_2873,Pay Bill,3501.51,Nyeri,Ios,Safaricom,individual,0,0,0,2024-06-14 08:45:00,8,4,2024-06-14,Morning,2,2686.42,5372.84,815.0900000000001,0,0,0.06684168872039574,0,0.10483891717191196,0,0.012914612433300455,0,0
TX104787,user_7663,Deposit Cash,1073.73,Nyeri,Android,Telkom Kenya,agent,0,1,0,2024-06-14 08:45:00,8,4,2024-06-14,Morning,1,1073.73,1073.73,0.0,1,0,0.5885506660030487,0,0.29528446307689227,0,0.01824439197291406,0,0
TX102096,user_3649,Send Money,7706.62,Nyeri,Android,Telkom Kenya,agent,0,0,0,2024-06-14 08:50:00,8,4,2024-06-14,Morning,2,5274.48,10548.96,2432.1400000000003,0,0,0.3721690694968186,0,0.15821041997917706,0,0.07006831228152449,0,0
TX101760,user_1769,Withdraw Cash,3035.37,Eldoret,Ios,Airtel,individual,0,0,0,2024-06-14 08:51:00,8,4,2024-06-14,Morning,4,3299.5550000000003,13198.22,-264.1850000000004,0,0,0.12347474317698673,0,0.0649029181222223,0,0.030034993898640377,0,0
TX100407,user_2687,Buy Airtime,50.51,Kisumu,Feature Phone,Safaricom,individual,0,0,0,2024-06-14 08:56:00,8,4,2024-06-14,Morning,2,414.12,828.24,-363.61,0,0,0.07805949783705292,0,0.22575200819325197,0,0.016050252353322247,0,0
TX107737,user_5784,Deposit Cash,2937.92,Thika,Android,Safaricom,individual,0,0,0,2024-06-14 09:03:00,9,4,2024-06-14,Morning,5,2902.828,14514.14,35.0920000000001,0,0,0.18557012203919565,0,0.13695725775150652,0,0.053920683243747033,0,0
TX105362,user_5522,Pay Bill,2603.15,Nyeri,Android,Airtel,individual,0,0,0,2024-06-14 09:07:00,9,4,2024-06-14,Morning,2,3817.735,7635.469999999999,-1214.5849999999996,0,0,0.09038104252927864,0,0.07746424287575554,0,0.01630263607677414,0,0
TX108532,user_7431,Send Money,1969.56,Nyeri,Ios,Airtel,individual,0,0,0,2024-06-14 09:11:00,9,4,2024-06-14,Morning,1,1969.56,1969.56,0.0,0,0,0.06144562045431727,0,0.20815063082139462,0,0.0074293181147477945,0,0
TX106775,user_2541,Withdraw Cash,6538.71,Meru,Ios,Safaricom,individual,0,0,0,2024-06-14 09:17:00,9,4,2024-06-14,Morning,1,6538.71,6538.71,0.0,0,0,0.14691217730647624,0,0.20254964838491685,0,0.020402971001876952,0,0
TX100797,user_7316,Withdraw Cash,6907.52,Nyeri,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-14 09:17:00,9,4,2024-06-14,Morning,3,7231.5,21694.5,-323.9799999999996,0,0,0.1837900256681529,0,0.04328448290095474,0,0.06122472065515458,0,0
TX107695,user_7265,Withdraw Cash,1690.76,Kisumu,Android,Safaricom,individual,0,0,0,2024-06-14 09:19:00,9,4,2024-06-14,Morning,3,2122.28,6366.84,-431.5200000000002,0,0,0.05540685224823404,0,0.09628945849684635,0,0.0170540304643402,0,0
TX108065,user_4811,Pay Bill,797.21,Nairobi,Android,Airtel,agent,0,0,0,2024-06-14 09:23:00,9,4,2024-06-14,Morning,2,5516.754999999999,11033.509999999998,-4719.544999999999,0,0,0.44518615127573924,0,0.21983325534081308,0,0.07729154920083443,0,0
TX107391,user_3261,Buy Airtime,209.1,Garissa,Ios,Safaricom,individual,0,0,0,2024-06-14 09:24:00,9,4,2024-06-14,Morning,4,1632.7775,6531.11,-1423.6775,0,0,0.1265873731621391,0,0.17414117925455658,0,0.03882609225962484,0,0
TX104517,user_9044,Withdraw Cash,9700.73,Eldoret,Ios,Safaricom,individual,0,0,0,2024-06-14 09:29:00,9,4,2024-06-14,Morning,4,5287.6025,21150.41,4413.1275,0,0,0.31553246716760036,0,0.1046461552204227,0,0.0600842307123151,0,0
TX105687,user_9075,Lipa Na M-Pesa,1541.13,Kisumu,Feature Phone,Safaricom,individual,0,0,0,2024-06-14 09:29:00,9,4,2024-06-14,Morning,1,1541.13,1541.13,0.0,0,0,0.10648469086321181,0,0.23020693044822307,0,0.006272710311752122,0,0
TX109509,user_7393,Pay Bill,4963.44,Machakos,Feature Phone,Telkom Kenya,agent,0,0,0,2024-06-14 09:30:00,9,4,2024-06-14,Morning,1,4963.44,4963.44,0.0,0,0,0.3659001748574214,0,0.20734674209421602,0,0.06759041929370863,0,0
TX102401,user_2138,Lipa Na M-Pesa,2072.19,Thika,Ios,Telkom Kenya,individual,0,0,0,2024-06-14 09:33:00,9,4,2024-06-14,Morning,1,2072.19,2072.19,0.0,0,0,0.09366116595942842,0,0.20552789335539867,0,0.005905273769342083,0,0
TX105015,user_8601,Deposit Cash,3961.49,Eldoret,Feature Phone,Safaricom,individual,0,0,0,2024-06-14 09:46:00,9,4,2024-06-14,Morning,1,3961.49,3961.49,0.0,0,0,0.06672264570661884,0,0.18918008235058215,0,0.005179688739095776,0,0
TX104097,user_8299,Withdraw Cash,1664.67,Mombasa,Android,Telkom Kenya,individual,0,0,0,2024-06-14 09:49:00,9,4,2024-06-14,Morning,2,3989.69,7979.38,-2325.02,0,0,0.15639020497697131,0,0.10154095133768895,0,0.020668186369550128,0,0
TX102373,user_9915,Send Money,1694.23,Kisumu,Ios,Airtel,individual,0,0,0,2024-06-14 09:55:00,9,4,2024-06-14,Morning,2,1185.13,2370.26,509.0999999999999,0,0,0.08636053826415675,0,0.1656766656905132,0,0.015725763676753067,0,0
TX103326,user_7358,Lipa Na M-Pesa,4412.5,Eldoret,Ios,Telkom Kenya,individual,0,0,0,2024-06-14 09:56:00,9,4,2024-06-14,Morning,2,3051.9700000000003,6103.9400000000005,1360.5299999999995,0,0,0.07577888130105881,0,0.10447117901580026,0,0.019111314364372585,0,0
TX105432,user_8011,Withdraw Cash,34.68,Meru,Android,Telkom Kenya,individual,0,0,0,2024-06-14 10:00:00,10,4,2024-06-14,Morning,4,3340.965,13363.86,-3306.285,0,0,0.17561811502266866,0,0.15644996806873604,0,0.05174464100135676,0,0
TX105385,user_9777,Pay Bill,7499.73,Nakuru,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-14 10:06:00,10,4,2024-06-14,Morning,1,7499.73,7499.73,0.0,0,0,0.15638207541060056,0,0.2090256449338991,0,0.03324146626987699,0,0
TX108646,user_8624,Withdraw Cash,277.48,Meru,Ios,Safaricom,individual,0,0,0,2024-06-14 10:14:00,10,4,2024-06-14,Morning,1,277.48,277.48,0.0,0,0,0.11942297616109489,0,0.2639253083092404,0,0.011548332949275587,0,0
TX107193,user_1091,Buy Airtime,1230.32,Nakuru,Ios,Airtel,individual,0,1,0,2024-06-14 10:18:00,10,4,2024-06-14,Morning,1,1230.32,1230.32,0.0,1,0,0.4232199900405482,0,0.22679449554315242,0,0.008876704574698024,0,0
TX103574,user_1192,Deposit Cash,515.9,Machakos,Ios,Safaricom,individual,0,1,0,2024-06-14 10:26:00,10,4,2024-06-14,Morning,2,412.965,825.93,102.935,1,0,0.4013739305388776,0,0.22749225252420188,0,0.009017611320383855,0,0
TX107956,user_4006,Buy Airtime,463.69,Nairobi,Ios,Airtel,individual,0,0,0,2024-06-14 10:27:00,10,4,2024-06-14,Morning,1,463.69,463.69,0.0,0,0,0.10250348661186542,0,0.2625177177344311,0,0.015161234903154314,0,0
TX103291,user_4277,Buy Airtime,2820.05,Kisumu,Feature Phone,Airtel,individual,0,0,0,2024-06-14 10:29:00,10,4,2024-06-14,Morning,1,2820.05,2820.05,0.0,0,0,0.057332700735861504,0,0.19477374393049696,0,0.009871019069160712,0,0
TX105545,user_7795,Lipa Na M-Pesa,2591.33,Eldoret,Android,Airtel,individual,1,0,1,2024-06-14 10:32:00,10,4,2024-06-14,Morning,1,2591.33,2591.33,0.0,2,0,0.5360482391790364,0,0.3468377512356195,0,0.15953404522618717,1,0
TX104941,user_5248,Buy Airtime,8158.39,Garissa,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-14 10:34:00,10,4,2024-06-14,Morning,1,8158.39,8158.39,0.0,0,0,0.13189261376072012,0,0.2226327614651498,0,0.030379131580721884,0,0
TX103445,user_8240,Withdraw Cash,2422.49,Thika,Feature Phone,Telkom Kenya,agent,0,0,0,2024-06-14 10:34:00,10,4,2024-06-14,Morning,3,2343.94,7031.82,78.54999999999973,0,0,0.3436701457376462,0,0.10850487516324561,0,0.05177637674843506,0,0
TX106666,user_7944,Buy Airtime,1544.85,Mombasa,Feature Phone,Safaricom,individual,0,0,0,2024-06-14 10:35:00,10,4,2024-06-14,Morning,2,2137.705,4275.41,-592.855,0,0,0.11664143820335716,0,0.11357892767797678,0,0.007273403448943531,0,0
TX102411,user_3659,Buy Airtime,2872.73,Nyeri,Feature Phone,Airtel,agent,0,0,0,2024-06-14 10:37:00,10,4,2024-06-14,Morning,3,2993.453333333333,8980.359999999999,-120.7233333333329,0,0,0.350824871406009,0,0.07898843102168518,0,0.06413845353023974,0,0
TX103695,user_2230,Withdraw Cash,424.6,Thika,Android,Safaricom,individual,0,0,0,2024-06-14 10:40:00,10,4,2024-06-14,Morning,3,3789.13,11367.39,-3364.53,0,0,0.15811209336673276,0,0.10723778161517808,0,0.03964318162793178,0,0
TX102060,user_5082,Send Money,448.93,Nakuru,Android,Airtel,agent,0,1,1,2024-06-14 10:46:00,10,4,2024-06-14,Morning,2,1345.245,2690.49,-896.3149999999998,2,0,0.792360604425306,1,0.28073579991158637,0,0.053356508849140054,0,0
TX106757,user_9212,Lipa Na M-Pesa,1688.53,Garissa,Ios,Telkom Kenya,agent,0,0,0,2024-06-14 10:47:00,10,4,2024-06-14,Morning,2,2648.145,5296.29,-959.615,0,0,0.2700362157020652,0,0.12071235127411249,0,0.05176781266487176,0,0
TX100041,user_3612,Lipa Na M-Pesa,1469.87,Eldoret,Android,Telkom Kenya,agent,0,0,0,2024-06-14 10:48:00,10,4,2024-06-14,Morning,1,1469.87,1469.87,0.0,0,0,0.3340129929453884,0,0.22734649088666825,0,0.04737965344886656,0,0
TX108529,user_3758,Pay Bill,8878.14,Mombasa,Android,Airtel,individual,0,0,0,2024-06-14 10:57:00,10,4,2024-06-14,Morning,1,8878.14,8878.14,0.0,0,0,0.24995528319978294,0,0.2179355623782029,0,0.027997648542958407,0,0
TX101325,user_7506,Pay Bill,1791.46,Nairobi,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-14 11:06:00,11,4,2024-06-14,Morning,2,1073.725,2147.45,717.7350000000001,0,0,0.12999337223834656,0,0.17390319191889247,0,0.013976565515395813,0,0
TX105395,user_4504,Pay Bill,6995.94,Meru,Android,Safaricom,individual,1,0,0,2024-06-14 11:10:00,11,4,2024-06-14,Morning,2,5848.475,11696.95,1147.4649999999992,1,0,0.4075355954790509,0,0.05559771623642905,0,0.028357543567558093,0,0
TX101390,user_4598,Pay Bill,2849.7,Eldoret,Android,Airtel,individual,0,0,0,2024-06-14 11:10:00,11,4,2024-06-14,Morning,4,2095.9825,8383.93,753.7174999999997,0,0,0.16278485554027136,0,0.12193926673503565,0,0.03756779586247323,0,0
TX107510,user_4272,Withdraw Cash,554.84,Kisumu,Android,Safaricom,agent,0,0,0,2024-06-14 11:11:00,11,4,2024-06-14,Morning,1,554.84,554.84,0.0,0,0,0.3442730959131025,0,0.27204256660706866,0,0.05455788549103689,0,0
TX102668,user_9988,Deposit Cash,2003.39,Thika,Android,Telkom Kenya,individual,1,1,0,2024-06-14 11:11:00,11,4,2024-06-14,Morning,3,2413.4266666666667,7240.280000000001,-410.0366666666666,2,0,0.647449767588329,0,0.3399127061985584,0,0.4064289455081439,1,0
TX107201,user_7861,Withdraw Cash,7834.38,Meru,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-14 11:13:00,11,4,2024-06-14,Morning,1,7834.38,7834.38,0.0,0,0,0.18532387451728513,0,0.21827714296183587,0,0.02919648399689599,0,0
TX100047,user_9226,Pay Bill,1952.88,Nyeri,Feature Phone,Safaricom,individual,0,0,0,2024-06-14 11:15:00,11,4,2024-06-14,Morning,3,2599.46,7798.38,-646.5799999999999,0,0,0.0802694044662365,0,0.058242274526805714,0,0.01852103766978633,0,0
TX109946,user_9998,Lipa Na M-Pesa,6566.86,Garissa,Android,Safaricom,individual,0,0,0,2024-06-14 11:20:00,11,4,2024-06-14,Morning,2,5257.12,10514.24,1309.7399999999998,0,0,0.0997720754650738,0,0.07355199446347356,0,0.036074058909716995,0,0
TX105727,user_8448,Pay Bill,1993.31,Garissa,Feature Phone,Airtel,agent,0,0,1,2024-06-14 11:28:00,11,4,2024-06-14,Morning,1,1993.31,1993.31,0.0,1,0,0.5600662940283542,0,0.24854335446559533,0,0.03252667891913833,0,0
TX107212,user_6622,Send Money,917.94,Kisumu,Android,Telkom Kenya,individual,0,0,0,2024-06-14 11:31:00,11,4,2024-06-14,Morning,4,3622.39,14489.56,-2704.45,0,0,0.21061285448871617,0,0.10108334858499886,0,0.04433096261370185,0,0
TX103046,user_6085,Send Money,1624.27,Garissa,Feature Phone,Airtel,individual,0,0,0,2024-06-14 11:38:00,11,4,2024-06-14,Morning,3,2553.18,7659.54,-928.91,0,0,0.05116189512481701,0,0.07803005828092344,0,0.021606376044706107,0,0
