transaction_id,user_id,transaction_type,amount,location,device_type,network_provider,user_type,is_foreign_number,is_sim_recently_swapped,has_multiple_accounts,datetime,hour,day_of_week,date,time_of_day,user_transaction_count,user_avg_amount,user_total_amount,amount_dev_from_avg,risk_score,is_high_value
TX105683,user_9446,Deposit Cash,2497.47,Nairobi,Ios,Airtel,individual,1,0,0,2024-06-15 02:04:00,2,5,2024-06-15,Night,2,1423.75,2847.5,1073.7199999999998,1,0
TX105684,user_5711,Pay Bill,2358.73,Nakuru,Ios,Airtel,individual,0,0,0,2024-06-12 00:49:00,0,2,2024-06-12,Night,2,3050.395,6100.79,-691.665,0,0
TX105685,user_7479,Lipa Na M-Pesa,3401.27,Thika,Ios,Telkom Kenya,individual,0,1,1,2024-06-01 12:44:00,12,5,2024-06-01,Afternoon,1,3401.27,3401.27,0.0,2,0
TX105686,user_7964,Pay Bill,4572.41,Mombasa,Android,Airtel,individual,0,0,0,2024-06-17 01:54:00,1,0,2024-06-17,Night,1,4572.41,4572.41,0.0,0,0
TX105687,user_9075,Lipa Na M-Pesa,1541.13,Kisumu,Feature Phone,Safaricom,individual,0,0,0,2024-06-14 09:29:00,9,4,2024-06-14,Morning,1,1541.13,1541.13,0.0,0,0
TX105688,user_5452,Send Money,2458.66,Meru,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-02 10:36:00,10,6,2024-06-02,Morning,2,3140.635,6281.27,-681.9750000000004,0,0
TX105689,user_9447,Send Money,3079.05,Kisumu,Ios,Airtel,individual,0,0,0,2024-06-20 02:22:00,2,3,2024-06-20,Night,1,3079.05,3079.05,0.0,0,0
TX105690,user_2007,Deposit Cash,15592.02,Mombasa,Feature Phone,Airtel,individual,0,0,0,2024-06-17 12:11:00,12,0,2024-06-17,Afternoon,2,12546.39,25092.78,3045.630000000001,0,1
TX105691,user_7496,Lipa Na M-Pesa,3101.12,Eldoret,Android,Airtel,individual,0,0,0,2024-06-14 05:23:00,5,4,2024-06-14,Morning,2,1610.6699999999998,3221.3399999999997,1490.45,0,0
TX105692,user_8688,Buy Airtime,888.45,Nakuru,Ios,Telkom Kenya,individual,0,0,0,2024-06-15 23:18:00,23,5,2024-06-15,Night,1,888.45,888.45,0.0,0,0
TX105693,user_4908,Pay Bill,3103.48,Machakos,Feature Phone,Airtel,agent,0,0,0,2024-06-01 18:55:00,18,5,2024-06-01,Evening,1,3103.48,3103.48,0.0,0,0
TX105694,user_3803,Lipa Na M-Pesa,5992.08,Thika,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-16 18:07:00,18,6,2024-06-16,Evening,3,2524.8966666666665,7574.69,3467.1833333333334,0,0
TX105695,user_5379,Deposit Cash,6817.08,Nyeri,Ios,Safaricom,individual,0,0,0,2024-06-15 07:04:00,7,5,2024-06-15,Morning,1,6817.08,6817.08,0.0,0,0
TX105696,user_1098,Pay Bill,5637.42,Kisumu,Android,Airtel,individual,0,0,0,2024-06-02 21:04:00,21,6,2024-06-02,Night,2,10559.869999999999,21119.739999999998,-4922.449999999999,0,0
TX105697,user_9388,Withdraw Cash,7668.95,Meru,Ios,Telkom Kenya,individual,0,0,0,2024-06-15 13:23:00,13,5,2024-06-15,Afternoon,1,7668.95,7668.95,0.0,0,0
TX105698,user_1877,Deposit Cash,1426.66,Nyeri,Ios,Safaricom,individual,0,0,0,2024-06-28 20:29:00,20,4,2024-06-28,Evening,2,3927.79,7855.58,-2501.13,0,0
TX105699,user_2868,Lipa Na M-Pesa,2479.41,Eldoret,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-19 05:28:00,5,2,2024-06-19,Morning,3,2027.5033333333333,6082.51,451.9066666666665,0,0
TX105700,user_3665,Buy Airtime,5292.95,Machakos,Feature Phone,Airtel,individual,0,0,0,2024-06-19 04:10:00,4,2,2024-06-19,Night,3,2162.8966666666665,6488.69,3130.0533333333333,0,0
TX105701,user_2388,Withdraw Cash,1074.98,Meru,Ios,Telkom Kenya,individual,0,0,0,2024-06-02 03:52:00,3,6,2024-06-02,Night,3,1550.0466666666664,4650.139999999999,-475.0666666666664,0,0
TX105702,user_3415,Deposit Cash,1625.92,Garissa,Ios,Airtel,individual,0,0,0,2024-06-07 00:30:00,0,4,2024-06-07,Night,5,4173.856,20869.28,-2547.9359999999997,0,0
TX105703,user_9761,Lipa Na M-Pesa,6225.72,Garissa,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-10 05:53:00,5,0,2024-06-10,Morning,1,6225.72,6225.72,0.0,0,0
TX105704,user_3637,Send Money,5145.17,Nyeri,Ios,Safaricom,individual,0,0,0,2024-06-12 00:34:00,0,2,2024-06-12,Night,1,5145.17,5145.17,0.0,0,0
TX105705,user_8242,Lipa Na M-Pesa,12415.78,Meru,Android,Airtel,agent,0,0,0,2024-06-14 06:47:00,6,4,2024-06-14,Morning,1,12415.78,12415.78,0.0,0,1
TX105706,user_9613,Send Money,19302.49,Mombasa,Ios,Safaricom,individual,0,0,0,2024-06-01 23:04:00,23,5,2024-06-01,Night,2,10011.865000000002,20023.730000000003,9290.625,0,1
TX105707,user_3883,Send Money,963.96,Nakuru,Android,Airtel,individual,0,0,0,2024-06-11 19:53:00,19,1,2024-06-11,Evening,2,532.53,1065.06,431.43000000000006,0,0
TX105708,user_2204,Deposit Cash,8074.83,Kisumu,Ios,Telkom Kenya,individual,0,0,0,2024-06-07 19:01:00,19,4,2024-06-07,Evening,1,8074.83,8074.83,0.0,0,0
TX105709,user_1544,Lipa Na M-Pesa,347.5,Garissa,Ios,Safaricom,individual,0,0,0,2024-06-26 09:17:00,9,2,2024-06-26,Morning,2,631.835,1263.67,-284.33500000000004,0,0
TX105710,user_2223,Lipa Na M-Pesa,4330.15,Kisumu,Ios,Airtel,individual,0,0,0,2024-06-04 18:48:00,18,1,2024-06-04,Evening,1,4330.15,4330.15,0.0,0,0
TX105711,user_4172,Send Money,870.06,Nakuru,Feature Phone,Safaricom,agent,0,0,0,2024-06-21 00:56:00,0,4,2024-06-21,Night,1,870.06,870.06,0.0,0,0
TX105712,user_9959,Pay Bill,1249.92,Nakuru,Feature Phone,Safaricom,individual,0,0,0,2024-06-17 00:59:00,0,0,2024-06-17,Night,2,2473.67,4947.34,-1223.75,0,0
TX105713,user_7450,Withdraw Cash,10236.58,Mombasa,Feature Phone,Airtel,agent,0,0,0,2024-06-16 20:46:00,20,6,2024-06-16,Evening,3,4720.036666666666,14160.109999999999,5516.543333333334,0,0
TX105714,user_7520,Buy Airtime,1068.8,Nairobi,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-27 10:27:00,10,3,2024-06-27,Morning,1,1068.8,1068.8,0.0,0,0
TX105715,user_1654,Lipa Na M-Pesa,3914.19,Thika,Feature Phone,Safaricom,individual,0,0,0,2024-06-05 13:12:00,13,2,2024-06-05,Afternoon,2,2226.185,4452.37,1688.005,0,0
TX105716,user_7821,Withdraw Cash,686.6,Nairobi,Feature Phone,Airtel,agent,0,0,0,2024-06-07 19:12:00,19,4,2024-06-07,Evening,1,686.6,686.6,0.0,0,0
TX105717,user_3446,Withdraw Cash,343.15,Nyeri,Ios,Safaricom,individual,0,0,0,2024-06-24 19:03:00,19,0,2024-06-24,Evening,1,343.15,343.15,0.0,0,0
TX105718,user_6892,Pay Bill,1450.68,Meru,Android,Safaricom,individual,0,0,0,2024-06-18 07:53:00,7,1,2024-06-18,Morning,2,1562.2350000000001,3124.4700000000003,-111.55500000000006,0,0
TX105719,user_9412,Withdraw Cash,3425.41,Nakuru,Feature Phone,Telkom Kenya,agent,0,1,0,2024-06-10 18:49:00,18,0,2024-06-10,Evening,1,3425.41,3425.41,0.0,1,0
TX105720,user_4666,Lipa Na M-Pesa,997.31,Nairobi,Feature Phone,Airtel,individual,0,0,0,2024-06-28 23:16:00,23,4,2024-06-28,Night,1,997.31,997.31,0.0,0,0
TX105721,user_5277,Deposit Cash,1249.21,Machakos,Ios,Airtel,individual,0,0,0,2024-06-19 13:57:00,13,2,2024-06-19,Afternoon,2,2565.8199999999997,5131.639999999999,-1316.6099999999997,0,0
TX105722,user_5402,Deposit Cash,4317.26,Nairobi,Feature Phone,Safaricom,individual,0,0,0,2024-06-13 16:27:00,16,3,2024-06-13,Afternoon,3,3585.56,10756.68,731.7000000000003,0,0
TX105723,user_3569,Withdraw Cash,379.65,Eldoret,Ios,Telkom Kenya,individual,0,0,0,2024-06-26 19:31:00,19,2,2024-06-26,Evening,1,379.65,379.65,0.0,0,0
TX105724,user_6515,Lipa Na M-Pesa,2072.79,Garissa,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-25 01:13:00,1,1,2024-06-25,Night,2,1222.07,2444.14,850.72,0,0
TX105725,user_4985,Lipa Na M-Pesa,9949.61,Eldoret,Android,Telkom Kenya,agent,0,0,1,2024-06-18 17:41:00,17,1,2024-06-18,Evening,3,3697.806666666667,11093.42,6251.803333333333,1,0
TX105726,user_9167,Send Money,1770.27,Nakuru,Feature Phone,Airtel,individual,0,0,0,2024-06-25 10:46:00,10,1,2024-06-25,Morning,2,1591.75,3183.5,178.51999999999998,0,0
TX105727,user_8448,Pay Bill,1993.31,Garissa,Feature Phone,Airtel,agent,0,0,1,2024-06-14 11:28:00,11,4,2024-06-14,Morning,1,1993.31,1993.31,0.0,1,0
TX105728,user_5310,Buy Airtime,4690.67,Eldoret,Ios,Safaricom,agent,0,1,0,2024-06-26 17:07:00,17,2,2024-06-26,Evening,2,2774.73,5549.46,1915.94,1,0
TX105729,user_4019,Send Money,5283.76,Nakuru,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-08 20:57:00,20,5,2024-06-08,Evening,2,3062.195,6124.39,2221.565,0,0
TX105730,user_4681,Buy Airtime,5137.88,Garissa,Ios,Telkom Kenya,individual,0,0,0,2024-06-10 19:57:00,19,0,2024-06-10,Evening,1,5137.88,5137.88,0.0,0,0
TX105731,user_5196,Lipa Na M-Pesa,21525.83,Nairobi,Android,Airtel,individual,0,0,0,2024-06-02 11:08:00,11,6,2024-06-02,Morning,2,12224.005000000001,24448.010000000002,9301.825,0,1
TX105732,user_1572,Deposit Cash,259.46,Kisumu,Feature Phone,Safaricom,individual,0,0,0,2024-06-16 01:04:00,1,6,2024-06-16,Night,4,5422.555,21690.22,-5163.095,0,0
TX105733,user_5753,Send Money,14110.44,Nairobi,Ios,Airtel,individual,0,0,0,2024-06-29 06:13:00,6,5,2024-06-29,Morning,2,7203.79,14407.58,6906.650000000001,0,1
TX105734,user_8082,Withdraw Cash,10498.36,Kisumu,Android,Airtel,individual,0,0,0,2024-06-09 06:30:00,6,6,2024-06-09,Morning,3,4425.803333333333,13277.41,6072.556666666667,0,0
TX105735,user_5002,Withdraw Cash,6690.19,Mombasa,Android,Safaricom,individual,0,0,0,2024-06-04 05:29:00,5,1,2024-06-04,Morning,1,6690.19,6690.19,0.0,0,0
TX105736,user_6629,Buy Airtime,2118.78,Nakuru,Ios,Telkom Kenya,individual,0,0,0,2024-06-23 04:10:00,4,6,2024-06-23,Night,1,2118.78,2118.78,0.0,0,0
TX105737,user_9417,Lipa Na M-Pesa,7165.15,Meru,Ios,Telkom Kenya,individual,0,0,0,2024-06-12 09:56:00,9,2,2024-06-12,Morning,3,4996.163333333333,14988.49,2168.9866666666667,0,0
TX105738,user_5200,Deposit Cash,873.35,Nakuru,Feature Phone,Safaricom,individual,0,1,1,2024-06-15 05:02:00,5,5,2024-06-15,Morning,5,2587.696,12938.48,-1714.346,2,0
TX105739,user_2997,Buy Airtime,5489.97,Meru,Android,Telkom Kenya,individual,0,0,0,2024-06-23 15:39:00,15,6,2024-06-23,Afternoon,2,5036.39,10072.78,453.5799999999999,0,0
TX105740,user_9963,Deposit Cash,717.01,Nyeri,Android,Safaricom,individual,0,0,0,2024-06-06 20:59:00,20,3,2024-06-06,Evening,1,717.01,717.01,0.0,0,0
TX105741,user_8422,Pay Bill,5912.75,Machakos,Ios,Safaricom,individual,0,0,0,2024-06-09 00:04:00,0,6,2024-06-09,Night,2,5752.9400000000005,11505.880000000001,159.8099999999995,0,0
TX105742,user_5524,Deposit Cash,3336.51,Kisumu,Android,Airtel,individual,0,0,0,2024-06-02 08:12:00,8,6,2024-06-02,Morning,5,1534.248,7671.24,1802.2620000000002,0,0
TX105743,user_9625,Withdraw Cash,361.11,Nairobi,Ios,Telkom Kenya,individual,0,0,0,2024-06-02 15:07:00,15,6,2024-06-02,Afternoon,3,2102.6766666666667,6308.03,-1741.5666666666666,0,0
TX105744,user_4407,Send Money,7898.95,Nakuru,Feature Phone,Telkom Kenya,individual,0,1,0,2024-06-04 03:54:00,3,1,2024-06-04,Night,3,3322.116666666667,9966.35,4576.833333333333,1,0
TX105745,user_7731,Send Money,3019.27,Kisumu,Ios,Safaricom,individual,0,0,0,2024-06-21 09:43:00,9,4,2024-06-21,Morning,3,2187.2999999999997,6561.9,831.9700000000003,0,0
TX105746,user_8795,Send Money,3737.42,Nakuru,Feature Phone,Airtel,individual,0,0,0,2024-06-16 07:55:00,7,6,2024-06-16,Morning,3,2214.4133333333334,6643.24,1523.0066666666667,0,0
TX105747,user_3793,Deposit Cash,1166.87,Nyeri,Ios,Airtel,individual,0,0,0,2024-06-19 06:46:00,6,2,2024-06-19,Morning,2,767.2149999999999,1534.4299999999998,399.655,0,0
TX105748,user_8334,Withdraw Cash,7185.09,Nairobi,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-13 03:26:00,3,3,2024-06-13,Night,1,7185.09,7185.09,0.0,0,0
TX105749,user_3911,Deposit Cash,2757.65,Nairobi,Android,Safaricom,individual,0,0,0,2024-06-23 20:19:00,20,6,2024-06-23,Evening,3,3235.5166666666664,9706.55,-477.86666666666633,0,0
TX105750,user_8952,Lipa Na M-Pesa,1913.31,Nyeri,Ios,Telkom Kenya,individual,0,0,0,2024-06-10 19:49:00,19,0,2024-06-10,Evening,2,1903.205,3806.41,10.105000000000018,0,0
TX105751,user_3415,Withdraw Cash,2674.61,Kisumu,Ios,Telkom Kenya,individual,0,0,0,2024-06-05 13:01:00,13,2,2024-06-05,Afternoon,5,4173.856,20869.28,-1499.2459999999996,0,0
TX105752,user_1250,Withdraw Cash,4252.77,Meru,Ios,Airtel,agent,0,0,0,2024-06-11 01:55:00,1,1,2024-06-11,Night,2,2235.78,4471.56,2016.9900000000002,0,0
TX105753,user_5951,Deposit Cash,4156.6,Nakuru,Feature Phone,Airtel,individual,0,0,0,2024-06-02 09:02:00,9,6,2024-06-02,Morning,2,6926.49,13852.98,-2769.8899999999994,0,0
TX105754,user_9098,Deposit Cash,1548.78,Nyeri,Ios,Airtel,agent,0,0,0,2024-06-14 00:16:00,0,4,2024-06-14,Night,1,1548.78,1548.78,0.0,0,0
TX105755,user_6289,Send Money,1702.94,Nakuru,Ios,Airtel,individual,0,0,0,2024-06-26 15:53:00,15,2,2024-06-26,Afternoon,3,2949.9966666666664,8849.99,-1247.0566666666664,0,0
TX105756,user_9102,Withdraw Cash,2891.28,Kisumu,Android,Safaricom,individual,0,0,0,2024-06-07 07:35:00,7,4,2024-06-07,Morning,2,4139.405,8278.81,-1248.1249999999995,0,0
TX105757,user_8257,Send Money,9038.38,Nyeri,Ios,Telkom Kenya,individual,0,0,0,2024-06-21 07:10:00,7,4,2024-06-21,Morning,2,5556.57,11113.14,3481.8099999999995,0,0
TX105758,user_6565,Lipa Na M-Pesa,4788.63,Garissa,Ios,Airtel,individual,0,0,1,2024-06-18 17:01:00,17,1,2024-06-18,Evening,5,5845.411999999999,29227.059999999998,-1056.7819999999992,1,0
TX105759,user_7437,Pay Bill,1732.42,Garissa,Ios,Telkom Kenya,individual,0,0,0,2024-06-18 19:03:00,19,1,2024-06-18,Evening,3,2193.693333333333,6581.08,-461.2733333333331,0,0
TX105760,user_2173,Send Money,1438.6,Machakos,Ios,Safaricom,individual,0,0,0,2024-06-13 13:18:00,13,3,2024-06-13,Afternoon,1,1438.6,1438.6,0.0,0,0
TX105761,user_9624,Deposit Cash,2595.51,Nakuru,Android,Airtel,individual,0,0,0,2024-06-06 11:18:00,11,3,2024-06-06,Morning,2,1807.97,3615.94,787.5400000000002,0,0
TX105762,user_1835,Buy Airtime,7140.54,Mombasa,Ios,Safaricom,individual,0,0,0,2024-06-12 08:59:00,8,2,2024-06-12,Morning,1,7140.54,7140.54,0.0,0,0
TX105763,user_3262,Pay Bill,30.51,Nyeri,Ios,Airtel,individual,0,0,0,2024-06-08 17:29:00,17,5,2024-06-08,Evening,2,3152.83,6305.66,-3122.3199999999997,0,0
TX105764,user_5567,Lipa Na M-Pesa,4338.43,Kisumu,Android,Telkom Kenya,individual,0,0,0,2024-06-07 12:12:00,12,4,2024-06-07,Afternoon,4,3352.5125000000003,13410.050000000001,985.9175,0,0
TX105765,user_4815,Deposit Cash,1221.03,Mombasa,Feature Phone,Safaricom,individual,0,0,0,2024-06-18 19:04:00,19,1,2024-06-18,Evening,2,1143.97,2287.94,77.05999999999995,0,0
TX105766,user_1246,Pay Bill,817.94,Meru,Feature Phone,Airtel,individual,0,0,0,2024-06-12 11:22:00,11,2,2024-06-12,Morning,3,995.3233333333333,2985.97,-177.3833333333332,0,0
TX105767,user_3429,Deposit Cash,42.74,Meru,Android,Telkom Kenya,individual,0,0,0,2024-06-25 00:26:00,0,1,2024-06-25,Night,2,1402.5249999999999,2805.0499999999997,-1359.7849999999999,0,0
TX105768,user_6287,Send Money,7941.71,Nakuru,Android,Telkom Kenya,agent,0,0,0,2024-06-05 07:14:00,7,2,2024-06-05,Morning,3,3824.9500000000003,11474.85,4116.76,0,0
TX105769,user_3607,Deposit Cash,8516.36,Machakos,Feature Phone,Telkom Kenya,individual,0,0,1,2024-06-24 12:32:00,12,0,2024-06-24,Afternoon,2,7144.635,14289.27,1371.7250000000004,1,0
TX105770,user_6930,Lipa Na M-Pesa,221.85,Kisumu,Ios,Airtel,individual,0,0,0,2024-06-11 11:14:00,11,1,2024-06-11,Morning,2,908.525,1817.05,-686.675,0,0
TX105771,user_5022,Buy Airtime,2582.15,Thika,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-29 05:00:00,5,5,2024-06-29,Morning,1,2582.15,2582.15,0.0,0,0
TX105772,user_5784,Send Money,579.43,Nyeri,Ios,Telkom Kenya,individual,1,0,0,2024-06-19 21:11:00,21,2,2024-06-19,Night,5,2902.828,14514.14,-2323.398,1,0
TX105773,user_7617,Send Money,4975.82,Mombasa,Android,Airtel,agent,0,0,0,2024-06-19 20:25:00,20,2,2024-06-19,Evening,3,5803.986666666667,17411.96,-828.166666666667,0,0
TX105774,user_4151,Lipa Na M-Pesa,3831.78,Machakos,Android,Safaricom,individual,0,0,0,2024-06-01 14:59:00,14,5,2024-06-01,Afternoon,1,3831.78,3831.78,0.0,0,0
TX105775,user_6580,Lipa Na M-Pesa,1234.05,Meru,Android,Telkom Kenya,individual,0,0,0,2024-06-22 16:04:00,16,5,2024-06-22,Afternoon,1,1234.05,1234.05,0.0,0,0
TX105776,user_8054,Pay Bill,435.35,Garissa,Feature Phone,Airtel,individual,0,0,0,2024-06-17 17:41:00,17,0,2024-06-17,Evening,1,435.35,435.35,0.0,0,0
TX105777,user_8706,Buy Airtime,6227.07,Kisumu,Android,Safaricom,individual,0,0,0,2024-06-18 16:16:00,16,1,2024-06-18,Afternoon,1,6227.07,6227.07,0.0,0,0
TX105778,user_8619,Deposit Cash,3925.71,Nairobi,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-03 02:26:00,2,0,2024-06-03,Night,4,5664.469999999999,22657.879999999997,-1738.7599999999993,0,0
TX105779,user_5573,Pay Bill,23.95,Thika,Ios,Airtel,individual,0,0,0,2024-06-07 15:23:00,15,4,2024-06-07,Afternoon,1,23.95,23.95,0.0,0,0
TX105780,user_4491,Deposit Cash,3459.81,Mombasa,Ios,Airtel,agent,0,0,0,2024-06-18 17:25:00,17,1,2024-06-18,Evening,1,3459.81,3459.81,0.0,0,0
TX105781,user_1706,Deposit Cash,5818.02,Kisumu,Ios,Telkom Kenya,agent,0,1,0,2024-06-16 06:24:00,6,6,2024-06-16,Morning,1,5818.02,5818.02,0.0,1,0
TX105782,user_7997,Deposit Cash,3127.16,Nakuru,Android,Safaricom,individual,0,1,0,2024-06-01 04:42:00,4,5,2024-06-01,Night,1,3127.16,3127.16,0.0,1,0
TX105783,user_6233,Pay Bill,1935.11,Machakos,Ios,Safaricom,individual,0,0,0,2024-06-23 04:02:00,4,6,2024-06-23,Night,2,1571.61,3143.22,363.5,0,0
TX105784,user_9945,Send Money,3069.06,Mombasa,Android,Safaricom,individual,0,0,0,2024-06-06 16:23:00,16,3,2024-06-06,Afternoon,3,6470.4800000000005,19411.440000000002,-3401.4200000000005,0,0
TX105785,user_6755,Lipa Na M-Pesa,3383.89,Thika,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-21 15:39:00,15,4,2024-06-21,Afternoon,3,3053.123333333333,9159.369999999999,330.7666666666669,0,0
TX105786,user_7960,Send Money,3576.12,Nairobi,Android,Telkom Kenya,individual,0,0,0,2024-06-28 03:25:00,3,4,2024-06-28,Night,2,5057.915,10115.83,-1481.795,0,0
TX105787,user_9779,Buy Airtime,11944.15,Garissa,Ios,Safaricom,individual,0,0,0,2024-06-10 03:05:00,3,0,2024-06-10,Night,1,11944.15,11944.15,0.0,0,1
TX105788,user_2334,Pay Bill,688.81,Eldoret,Android,Safaricom,individual,0,0,0,2024-06-21 12:48:00,12,4,2024-06-21,Afternoon,2,4072.705,8145.41,-3383.895,0,0
TX105789,user_6588,Buy Airtime,3415.15,Nairobi,Android,Safaricom,individual,0,0,0,2024-06-05 01:30:00,1,2,2024-06-05,Night,5,2971.148,14855.740000000002,444.00199999999995,0,0
TX105790,user_2847,Lipa Na M-Pesa,728.86,Nyeri,Feature Phone,Safaricom,individual,0,0,0,2024-06-11 05:14:00,5,1,2024-06-11,Morning,1,728.86,728.86,0.0,0,0
TX105791,user_7851,Lipa Na M-Pesa,824.84,Nyeri,Android,Airtel,individual,0,0,0,2024-06-06 05:01:00,5,3,2024-06-06,Morning,1,824.84,824.84,0.0,0,0
TX105792,user_8211,Withdraw Cash,3872.46,Kisumu,Ios,Telkom Kenya,individual,0,0,1,2024-06-07 11:55:00,11,4,2024-06-07,Morning,3,3632.1299999999997,10896.39,240.33000000000038,1,0
TX105793,user_8865,Buy Airtime,8667.37,Thika,Android,Safaricom,agent,0,0,0,2024-06-24 13:57:00,13,0,2024-06-24,Afternoon,1,8667.37,8667.37,0.0,0,0
TX105794,user_4317,Send Money,606.26,Garissa,Android,Airtel,individual,0,0,0,2024-06-12 15:44:00,15,2,2024-06-12,Afternoon,1,606.26,606.26,0.0,0,0
TX105795,user_7811,Buy Airtime,11488.73,Eldoret,Ios,Safaricom,individual,0,0,0,2024-06-29 17:43:00,17,5,2024-06-29,Evening,3,7918.113333333334,23754.34,3570.616666666666,0,1
TX105796,user_1164,Pay Bill,1346.59,Thika,Android,Safaricom,individual,0,0,0,2024-06-25 14:27:00,14,1,2024-06-25,Afternoon,1,1346.59,1346.59,0.0,0,0
TX105797,user_8060,Lipa Na M-Pesa,1737.58,Nyeri,Feature Phone,Airtel,individual,1,1,0,2024-06-10 20:12:00,20,0,2024-06-10,Evening,2,1813.21,3626.42,-75.63000000000011,2,0
TX105798,user_4057,Lipa Na M-Pesa,584.01,Meru,Ios,Safaricom,individual,0,0,0,2024-06-14 07:55:00,7,4,2024-06-14,Morning,2,2451.795,4903.59,-1867.785,0,0
TX105799,user_5428,Buy Airtime,3348.4,Thika,Ios,Safaricom,agent,1,0,0,2024-06-08 19:52:00,19,5,2024-06-08,Evening,2,1719.41,3438.82,1628.99,1,0
TX105800,user_1402,Buy Airtime,3175.84,Garissa,Android,Airtel,individual,0,0,1,2024-06-23 19:40:00,19,6,2024-06-23,Evening,1,3175.84,3175.84,0.0,1,0
TX105801,user_9605,Deposit Cash,2043.58,Thika,Feature Phone,Airtel,individual,0,0,0,2024-06-17 17:40:00,17,0,2024-06-17,Evening,2,1824.8899999999999,3649.7799999999997,218.69000000000005,0,0
TX105802,user_9236,Buy Airtime,2262.53,Garissa,Feature Phone,Airtel,individual,0,0,1,2024-06-12 18:38:00,18,2,2024-06-12,Evening,2,2292.0200000000004,4584.040000000001,-29.490000000000236,1,0
TX105803,user_7349,Deposit Cash,3414.06,Nairobi,Ios,Airtel,individual,0,0,0,2024-06-08 20:14:00,20,5,2024-06-08,Evening,1,3414.06,3414.06,0.0,0,0
TX105804,user_5157,Pay Bill,3065.51,Thika,Ios,Airtel,individual,1,0,1,2024-06-23 03:00:00,3,6,2024-06-23,Night,2,2662.66,5325.32,402.85000000000036,2,0
TX105805,user_1867,Pay Bill,1640.89,Nyeri,Android,Safaricom,agent,0,0,0,2024-06-21 23:48:00,23,4,2024-06-21,Night,2,2414.285,4828.57,-773.3949999999998,0,0
TX105806,user_9210,Send Money,7543.03,Kisumu,Ios,Telkom Kenya,individual,0,0,1,2024-06-09 15:17:00,15,6,2024-06-09,Afternoon,5,3992.6459999999997,19963.23,3550.384,1,0
TX105807,user_1364,Buy Airtime,3855.59,Thika,Feature Phone,Airtel,individual,1,0,0,2024-06-25 12:43:00,12,1,2024-06-25,Afternoon,5,3281.0860000000002,16405.43,574.5039999999999,1,0
TX105808,user_8467,Send Money,804.74,Eldoret,Android,Telkom Kenya,individual,1,0,0,2024-06-27 03:06:00,3,3,2024-06-27,Night,1,804.74,804.74,0.0,1,0
TX105809,user_7571,Withdraw Cash,1349.32,Garissa,Android,Safaricom,individual,0,0,0,2024-06-02 13:39:00,13,6,2024-06-02,Afternoon,2,6678.62,13357.24,-5329.3,0,0
TX105810,user_1579,Pay Bill,5427.08,Garissa,Feature Phone,Airtel,individual,0,0,0,2024-06-01 08:38:00,8,5,2024-06-01,Morning,1,5427.08,5427.08,0.0,0,0
TX105811,user_8674,Lipa Na M-Pesa,386.4,Nyeri,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-22 22:39:00,22,5,2024-06-22,Night,3,662.8633333333333,1988.5900000000001,-276.46333333333337,0,0
TX105812,user_9737,Deposit Cash,4855.28,Eldoret,Ios,Telkom Kenya,individual,0,0,0,2024-06-18 03:19:00,3,1,2024-06-18,Night,5,2034.982,10174.91,2820.298,0,0
TX105813,user_7468,Withdraw Cash,1555.68,Machakos,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-08 13:35:00,13,5,2024-06-08,Afternoon,5,5199.0560000000005,25995.280000000002,-3643.376,0,0
TX105814,user_5150,Lipa Na M-Pesa,2807.95,Machakos,Android,Telkom Kenya,individual,0,0,0,2024-06-15 06:07:00,6,5,2024-06-15,Morning,4,1714.58,6858.32,1093.37,0,0
TX105815,user_4039,Withdraw Cash,1152.48,Machakos,Android,Telkom Kenya,individual,0,0,0,2024-06-19 14:57:00,14,2,2024-06-19,Afternoon,1,1152.48,1152.48,0.0,0,0
TX105816,user_5137,Send Money,15056.49,Machakos,Feature Phone,Airtel,individual,0,0,0,2024-06-29 01:02:00,1,5,2024-06-29,Night,1,15056.49,15056.49,0.0,0,1
TX105817,user_1452,Send Money,8269.67,Thika,Ios,Airtel,individual,0,0,0,2024-06-15 16:29:00,16,5,2024-06-15,Afternoon,1,8269.67,8269.67,0.0,0,0
TX105818,user_7537,Deposit Cash,9230.75,Machakos,Android,Airtel,individual,0,0,0,2024-06-03 02:14:00,2,0,2024-06-03,Night,1,9230.75,9230.75,0.0,0,0
TX105819,user_2381,Pay Bill,715.02,Thika,Ios,Telkom Kenya,agent,0,0,0,2024-06-17 16:52:00,16,0,2024-06-17,Afternoon,2,3312.3999999999996,6624.799999999999,-2597.3799999999997,0,0
