transaction_id,user_id,transaction_type,amount,location,device_type,network_provider,user_type,is_foreign_number,is_sim_recently_swapped,has_multiple_accounts,datetime,hour,day_of_week,date,time_of_day
TX106047,user_1172,Withdraw Cash,510.48,Meru,Feature Phone,Safaricom,individual,0,0,0,2024-06-24 13:54:00,13,0,2024-06-24,Afternoon
TX106048,user_6666,Withdraw Cash,7368.34,Nyeri,Android,Airtel,individual,0,0,0,2024-06-21 16:25:00,16,4,2024-06-21,Afternoon
TX106049,user_5354,Lipa Na M-Pesa,10888.6,Nairobi,Android,Safaricom,individual,0,0,0,2024-06-12 12:54:00,12,2,2024-06-12,Afternoon
TX106050,user_4959,Deposit Cash,4.32,Thika,Feature Phone,Airtel,individual,0,0,0,2024-06-11 07:41:00,7,1,2024-06-11,Morning
TX106051,user_9708,Deposit Cash,6474.08,Kisumu,Android,Telkom Kenya,agent,0,0,1,2024-06-26 17:52:00,17,2,2024-06-26,Evening
TX106052,user_9714,Deposit Cash,2469.01,Nyeri,Android,Safaricom,individual,0,1,0,2024-06-11 19:19:00,19,1,2024-06-11,Evening
TX106053,user_3886,Deposit Cash,2165.77,Kisumu,Feature Phone,Safaricom,individual,0,0,0,2024-06-12 21:45:00,21,2,2024-06-12,Night
TX106054,user_3164,Send Money,954.45,Mombasa,Ios,Airtel,individual,0,0,0,2024-06-24 20:59:00,20,0,2024-06-24,Evening
TX106055,user_4945,Send Money,2075.45,Machakos,Ios,Safaricom,agent,0,0,0,2024-06-21 21:42:00,21,4,2024-06-21,Night
TX106056,user_6235,Buy Airtime,10515.09,Kisumu,Feature Phone,Airtel,individual,0,0,0,2024-06-17 12:22:00,12,0,2024-06-17,Afternoon
TX106057,user_8746,Withdraw Cash,828.52,Nakuru,Android,Telkom Kenya,individual,0,0,0,2024-06-24 16:37:00,16,0,2024-06-24,Afternoon
TX106058,user_3590,Withdraw Cash,690.49,Thika,Ios,Telkom Kenya,individual,0,0,0,2024-06-16 07:50:00,7,6,2024-06-16,Morning
TX106059,user_8754,Withdraw Cash,969.27,Meru,Ios,Airtel,individual,0,0,0,2024-06-25 11:32:00,11,1,2024-06-25,Morning
TX106060,user_5934,Withdraw Cash,2809.07,Meru,Android,Airtel,individual,0,0,0,2024-06-03 08:59:00,8,0,2024-06-03,Morning
TX106061,user_5076,Deposit Cash,9322.43,Nairobi,Feature Phone,Telkom Kenya,individual,0,0,1,2024-06-14 06:34:00,6,4,2024-06-14,Morning
TX106062,user_6185,Deposit Cash,2985.63,Garissa,Feature Phone,Safaricom,individual,0,0,0,2024-06-17 19:16:00,19,0,2024-06-17,Evening
TX106063,user_2093,Send Money,976.6,Garissa,Ios,Safaricom,individual,0,0,0,2024-06-03 15:25:00,15,0,2024-06-03,Afternoon
TX106064,user_4880,Pay Bill,2032.19,Nakuru,Feature Phone,Safaricom,individual,0,0,0,2024-06-26 11:59:00,11,2,2024-06-26,Morning
TX106065,user_7559,Lipa Na M-Pesa,1732.33,Nyeri,Android,Telkom Kenya,individual,0,0,0,2024-06-12 22:14:00,22,2,2024-06-12,Night
TX106066,user_3785,Deposit Cash,166.91,Mombasa,Feature Phone,Airtel,individual,0,0,0,2024-06-22 19:21:00,19,5,2024-06-22,Evening
TX106067,user_7065,Deposit Cash,2501.31,Nakuru,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-07 14:00:00,14,4,2024-06-07,Afternoon
TX106068,user_7539,Deposit Cash,471.39,Mombasa,Feature Phone,Safaricom,agent,0,0,0,2024-06-15 14:34:00,14,5,2024-06-15,Afternoon
TX106069,user_2574,Pay Bill,6463.47,Mombasa,Feature Phone,Airtel,individual,0,1,0,2024-06-24 17:25:00,17,0,2024-06-24,Evening
TX106070,user_6676,Pay Bill,2786.72,Nyeri,Android,Airtel,individual,0,0,0,2024-06-25 17:47:00,17,1,2024-06-25,Evening
TX106071,user_9060,Send Money,6516.28,Garissa,Feature Phone,Safaricom,agent,0,0,0,2024-06-23 15:06:00,15,6,2024-06-23,Afternoon
TX106072,user_4990,Deposit Cash,10936.04,Eldoret,Ios,Airtel,individual,0,0,0,2024-06-07 05:27:00,5,4,2024-06-07,Morning
TX106073,user_6210,Lipa Na M-Pesa,10038.04,Machakos,Feature Phone,Safaricom,agent,0,0,0,2024-06-19 12:01:00,12,2,2024-06-19,Afternoon
TX106074,user_5845,Withdraw Cash,370.43,Eldoret,Ios,Telkom Kenya,individual,0,0,0,2024-06-10 23:15:00,23,0,2024-06-10,Night
TX106075,user_2189,Deposit Cash,10139.86,Nairobi,Android,Airtel,individual,0,0,0,2024-06-26 02:27:00,2,2,2024-06-26,Night
TX106076,user_3689,Send Money,5559.39,Meru,Feature Phone,Safaricom,agent,0,0,0,2024-06-24 17:42:00,17,0,2024-06-24,Evening
TX106077,user_5095,Send Money,5262.39,Kisumu,Ios,Safaricom,individual,0,0,0,2024-06-22 02:42:00,2,5,2024-06-22,Night
TX106078,user_2875,Lipa Na M-Pesa,330.58,Meru,Feature Phone,Telkom Kenya,individual,0,0,1,2024-06-02 04:21:00,4,6,2024-06-02,Night
TX106079,user_8768,Buy Airtime,692.51,Nairobi,Feature Phone,Airtel,agent,0,0,0,2024-06-07 05:21:00,5,4,2024-06-07,Morning
TX106080,user_4406,Send Money,12934.03,Mombasa,Ios,Airtel,individual,0,0,1,2024-06-06 05:33:00,5,3,2024-06-06,Morning
TX106081,user_4932,Pay Bill,839.99,Mombasa,Android,Airtel,individual,0,0,0,2024-06-05 06:00:00,6,2,2024-06-05,Morning
TX106082,user_9240,Pay Bill,648.16,Garissa,Android,Airtel,individual,0,0,0,2024-06-24 15:11:00,15,0,2024-06-24,Afternoon
TX106083,user_6408,Withdraw Cash,1574.89,Eldoret,Android,Telkom Kenya,individual,0,0,0,2024-06-14 14:16:00,14,4,2024-06-14,Afternoon
TX106084,user_4861,Send Money,8560.82,Meru,Android,Telkom Kenya,individual,0,0,0,2024-06-09 04:42:00,4,6,2024-06-09,Night
TX106085,user_8406,Withdraw Cash,2263.22,Nyeri,Android,Airtel,individual,0,0,1,2024-06-09 20:19:00,20,6,2024-06-09,Evening
TX106086,user_3833,Send Money,8865.68,Mombasa,Android,Safaricom,individual,0,0,0,2024-06-20 17:39:00,17,3,2024-06-20,Evening
TX106087,user_6285,Lipa Na M-Pesa,1424.41,Nyeri,Feature Phone,Airtel,individual,0,0,0,2024-06-11 06:04:00,6,1,2024-06-11,Morning
TX106088,user_8645,Deposit Cash,899.03,Thika,Feature Phone,Airtel,individual,0,0,0,2024-06-29 23:38:00,23,5,2024-06-29,Night
TX106089,user_5777,Send Money,2392.6,Meru,Ios,Safaricom,individual,0,0,0,2024-06-26 04:39:00,4,2,2024-06-26,Night
TX106090,user_3735,Buy Airtime,3345.13,Machakos,Android,Airtel,individual,0,0,0,2024-06-06 08:02:00,8,3,2024-06-06,Morning
TX106091,user_9273,Pay Bill,1738.65,Garissa,Android,Safaricom,individual,0,0,0,2024-06-15 04:28:00,4,5,2024-06-15,Night
TX106092,user_9278,Lipa Na M-Pesa,1486.43,Machakos,Android,Telkom Kenya,individual,0,0,0,2024-06-01 02:14:00,2,5,2024-06-01,Night
TX106093,user_7368,Deposit Cash,860.92,Nyeri,Ios,Safaricom,individual,0,0,0,2024-06-15 19:49:00,19,5,2024-06-15,Evening
TX106094,user_1821,Deposit Cash,1125.58,Machakos,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-02 05:49:00,5,6,2024-06-02,Morning
TX106095,user_8525,Pay Bill,3913.55,Thika,Feature Phone,Airtel,individual,0,0,0,2024-06-18 07:50:00,7,1,2024-06-18,Morning
TX106096,user_1162,Deposit Cash,1616.42,Machakos,Android,Safaricom,individual,0,0,0,2024-06-23 01:31:00,1,6,2024-06-23,Night
TX106097,user_8777,Withdraw Cash,290.91,Machakos,Feature Phone,Safaricom,individual,0,0,1,2024-06-20 17:21:00,17,3,2024-06-20,Evening
TX106098,user_2932,Lipa Na M-Pesa,520.38,Mombasa,Feature Phone,Airtel,individual,0,0,0,2024-06-25 10:36:00,10,1,2024-06-25,Morning
TX106099,user_4535,Buy Airtime,1630.37,Mombasa,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-14 05:24:00,5,4,2024-06-14,Morning
TX106100,user_6956,Pay Bill,9042.79,Nairobi,Android,Safaricom,agent,0,0,0,2024-06-17 08:38:00,8,0,2024-06-17,Morning
TX106101,user_4446,Send Money,1667.66,Meru,Feature Phone,Safaricom,individual,0,0,0,2024-06-01 01:28:00,1,5,2024-06-01,Night
TX106102,user_3790,Send Money,218.96,Mombasa,Feature Phone,Airtel,individual,0,0,0,2024-06-27 15:54:00,15,3,2024-06-27,Afternoon
TX106103,user_3707,Send Money,1894.46,Garissa,Ios,Telkom Kenya,individual,0,0,0,2024-06-12 09:04:00,9,2,2024-06-12,Morning
TX106104,user_8959,Lipa Na M-Pesa,3867.8,Kisumu,Android,Airtel,individual,0,0,0,2024-06-07 05:07:00,5,4,2024-06-07,Morning
TX106105,user_4933,Buy Airtime,3151.43,Eldoret,Feature Phone,Safaricom,individual,0,0,0,2024-06-12 02:13:00,2,2,2024-06-12,Night
TX106106,user_4385,Deposit Cash,1143.95,Eldoret,Android,Airtel,individual,0,0,1,2024-06-05 09:29:00,9,2,2024-06-05,Morning
TX106107,user_7636,Buy Airtime,4077.63,Eldoret,Feature Phone,Airtel,individual,0,0,0,2024-06-05 11:21:00,11,2,2024-06-05,Morning
TX106108,user_1922,Buy Airtime,3485.79,Mombasa,Android,Telkom Kenya,individual,0,0,0,2024-06-19 02:38:00,2,2,2024-06-19,Night
TX106109,user_9089,Pay Bill,661.33,Thika,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-26 09:37:00,9,2,2024-06-26,Morning
TX106110,user_1564,Lipa Na M-Pesa,619.19,Nairobi,Feature Phone,Airtel,individual,0,0,0,2024-06-12 05:11:00,5,2,2024-06-12,Morning
TX106111,user_4258,Send Money,2772.94,Nakuru,Ios,Airtel,individual,0,0,0,2024-06-14 06:47:00,6,4,2024-06-14,Morning
TX106112,user_3500,Pay Bill,3770.06,Mombasa,Android,Airtel,individual,0,0,0,2024-06-22 21:58:00,21,5,2024-06-22,Night
TX106113,user_5566,Deposit Cash,11437.37,Nyeri,Feature Phone,Safaricom,individual,0,0,0,2024-06-04 19:04:00,19,1,2024-06-04,Evening
TX106114,user_7881,Buy Airtime,1918.21,Mombasa,Ios,Telkom Kenya,individual,0,0,0,2024-06-04 21:39:00,21,1,2024-06-04,Night
TX106115,user_4636,Send Money,5067.69,Thika,Ios,Safaricom,individual,0,0,0,2024-06-04 13:37:00,13,1,2024-06-04,Afternoon
TX106116,user_7030,Lipa Na M-Pesa,433.61,Eldoret,Android,Telkom Kenya,individual,0,0,0,2024-06-29 16:57:00,16,5,2024-06-29,Afternoon
TX106117,user_1223,Withdraw Cash,7713.04,Thika,Android,Telkom Kenya,individual,0,0,0,2024-06-23 03:10:00,3,6,2024-06-23,Night
TX106118,user_7297,Buy Airtime,3509.4,Mombasa,Ios,Safaricom,individual,0,0,1,2024-06-29 13:09:00,13,5,2024-06-29,Afternoon
TX106119,user_1350,Buy Airtime,3470.72,Mombasa,Android,Safaricom,individual,0,0,0,2024-06-20 22:30:00,22,3,2024-06-20,Night
TX106120,user_8314,Buy Airtime,537.84,Garissa,Android,Airtel,individual,0,0,0,2024-06-14 12:52:00,12,4,2024-06-14,Afternoon
TX106121,user_2928,Buy Airtime,141.36,Kisumu,Android,Telkom Kenya,individual,0,0,0,2024-06-06 01:52:00,1,3,2024-06-06,Night
TX106122,user_8743,Send Money,4230.85,Kisumu,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-16 06:04:00,6,6,2024-06-16,Morning
TX106123,user_9540,Lipa Na M-Pesa,435.73,Garissa,Android,Telkom Kenya,individual,0,0,0,2024-06-21 10:29:00,10,4,2024-06-21,Morning
TX106124,user_5732,Pay Bill,475.25,Machakos,Android,Airtel,individual,0,0,0,2024-06-25 06:38:00,6,1,2024-06-25,Morning
TX106125,user_2017,Send Money,726.74,Garissa,Ios,Telkom Kenya,individual,0,0,0,2024-06-02 06:21:00,6,6,2024-06-02,Morning
TX106126,user_3226,Lipa Na M-Pesa,360.01,Kisumu,Ios,Telkom Kenya,individual,0,0,0,2024-06-18 23:38:00,23,1,2024-06-18,Night
TX106127,user_8206,Pay Bill,3436.57,Kisumu,Ios,Safaricom,individual,0,0,0,2024-06-06 11:52:00,11,3,2024-06-06,Morning
TX106128,user_8170,Buy Airtime,1918.66,Garissa,Android,Safaricom,individual,0,0,0,2024-06-17 02:05:00,2,0,2024-06-17,Night
TX106129,user_7207,Lipa Na M-Pesa,1082.82,Kisumu,Android,Airtel,individual,0,0,0,2024-06-12 00:58:00,0,2,2024-06-12,Night
TX106130,user_3419,Buy Airtime,2034.05,Mombasa,Ios,Telkom Kenya,agent,0,0,0,2024-06-11 23:10:00,23,1,2024-06-11,Night
TX106131,user_7240,Lipa Na M-Pesa,6505.79,Garissa,Ios,Airtel,individual,0,0,0,2024-06-22 17:28:00,17,5,2024-06-22,Evening
TX106132,user_2893,Deposit Cash,9164.34,Kisumu,Feature Phone,Safaricom,individual,0,0,0,2024-06-25 12:48:00,12,1,2024-06-25,Afternoon
TX106133,user_6322,Withdraw Cash,2339.43,Nakuru,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-23 10:31:00,10,6,2024-06-23,Morning
TX106134,user_8718,Buy Airtime,2927.56,Garissa,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-19 19:35:00,19,2,2024-06-19,Evening
TX106135,user_7878,Buy Airtime,1040.65,Mombasa,Android,Airtel,individual,0,1,0,2024-06-27 04:25:00,4,3,2024-06-27,Night
TX106136,user_2125,Buy Airtime,2522.54,Machakos,Android,Telkom Kenya,individual,0,1,0,2024-06-01 14:59:00,14,5,2024-06-01,Afternoon
TX106137,user_4117,Deposit Cash,4825.8,Mombasa,Ios,Telkom Kenya,individual,0,0,0,2024-06-19 18:20:00,18,2,2024-06-19,Evening
TX106138,user_5161,Send Money,2371.4,Eldoret,Feature Phone,Safaricom,individual,0,0,0,2024-06-28 01:54:00,1,4,2024-06-28,Night
TX106139,user_5042,Pay Bill,1258.74,Eldoret,Android,Airtel,individual,0,0,0,2024-06-16 06:17:00,6,6,2024-06-16,Morning
TX106140,user_5433,Buy Airtime,3053.25,Machakos,Feature Phone,Safaricom,individual,0,0,0,2024-06-12 13:23:00,13,2,2024-06-12,Afternoon
TX106141,user_9638,Buy Airtime,10258.48,Nairobi,Feature Phone,Airtel,individual,0,0,0,2024-06-22 20:32:00,20,5,2024-06-22,Evening
TX106142,user_3658,Send Money,7661.89,Nyeri,Android,Safaricom,individual,0,0,0,2024-06-20 21:08:00,21,3,2024-06-20,Night
TX106143,user_4483,Send Money,5132.36,Thika,Feature Phone,Airtel,individual,0,0,1,2024-06-26 00:31:00,0,2,2024-06-26,Night
TX106144,user_3944,Withdraw Cash,1131.39,Eldoret,Ios,Telkom Kenya,individual,0,0,0,2024-06-14 08:30:00,8,4,2024-06-14,Morning
TX106145,user_8210,Lipa Na M-Pesa,967.72,Thika,Ios,Telkom Kenya,agent,1,0,0,2024-06-24 17:02:00,17,0,2024-06-24,Evening
TX106146,user_8653,Buy Airtime,6382.18,Thika,Android,Airtel,individual,0,0,0,2024-06-05 05:18:00,5,2,2024-06-05,Morning
TX106147,user_9787,Lipa Na M-Pesa,700.21,Nyeri,Feature Phone,Airtel,individual,0,0,0,2024-06-18 02:55:00,2,1,2024-06-18,Night
TX106148,user_2986,Send Money,3256.46,Eldoret,Ios,Airtel,agent,0,0,0,2024-06-17 17:29:00,17,0,2024-06-17,Evening
TX106149,user_2074,Send Money,2022.68,Machakos,Feature Phone,Airtel,individual,1,0,0,2024-06-03 14:36:00,14,0,2024-06-03,Afternoon
TX106150,user_5305,Withdraw Cash,2208.8,Nairobi,Ios,Telkom Kenya,individual,1,0,1,2024-06-20 04:28:00,4,3,2024-06-20,Night
TX106151,user_4007,Pay Bill,2121.46,Thika,Ios,Airtel,individual,0,0,0,2024-06-21 18:49:00,18,4,2024-06-21,Evening
TX106152,user_1969,Deposit Cash,8057.3,Nakuru,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-24 10:39:00,10,0,2024-06-24,Morning
TX106153,user_9772,Deposit Cash,318.93,Kisumu,Android,Telkom Kenya,individual,0,0,0,2024-06-06 02:24:00,2,3,2024-06-06,Night
TX106154,user_3824,Deposit Cash,5345.91,Eldoret,Android,Airtel,individual,0,0,0,2024-06-06 21:51:00,21,3,2024-06-06,Night
TX106155,user_2211,Send Money,6306.6,Machakos,Android,Telkom Kenya,individual,0,0,0,2024-06-08 19:30:00,19,5,2024-06-08,Evening
TX106156,user_1229,Buy Airtime,10018.93,Meru,Feature Phone,Airtel,individual,0,0,0,2024-06-03 13:40:00,13,0,2024-06-03,Afternoon
TX106157,user_5284,Withdraw Cash,2109.01,Mombasa,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-09 21:24:00,21,6,2024-06-09,Night
TX106158,user_4185,Pay Bill,2426.47,Machakos,Feature Phone,Airtel,agent,0,0,0,2024-06-01 16:36:00,16,5,2024-06-01,Afternoon
TX106159,user_1501,Deposit Cash,11381.21,Garissa,Android,Airtel,individual,0,0,0,2024-06-20 01:39:00,1,3,2024-06-20,Night
TX106160,user_1048,Withdraw Cash,2146.63,Nairobi,Feature Phone,Safaricom,individual,0,0,0,2024-06-11 19:30:00,19,1,2024-06-11,Evening
TX106161,user_4566,Send Money,2450.94,Mombasa,Android,Safaricom,individual,0,0,0,2024-06-01 13:12:00,13,5,2024-06-01,Afternoon
TX106162,user_4055,Deposit Cash,1413.47,Garissa,Ios,Airtel,individual,0,0,0,2024-06-17 11:12:00,11,0,2024-06-17,Morning
TX106163,user_9880,Pay Bill,112.48,Kisumu,Android,Safaricom,individual,0,1,0,2024-06-04 18:58:00,18,1,2024-06-04,Evening
TX106164,user_1386,Lipa Na M-Pesa,1986.22,Mombasa,Android,Telkom Kenya,individual,0,0,0,2024-06-02 21:39:00,21,6,2024-06-02,Night
TX106165,user_1969,Pay Bill,3725.66,Nairobi,Android,Airtel,individual,0,0,0,2024-06-12 07:22:00,7,2,2024-06-12,Morning
TX106166,user_6820,Buy Airtime,4098.53,Garissa,Feature Phone,Airtel,individual,0,0,0,2024-06-14 06:21:00,6,4,2024-06-14,Morning
TX106167,user_4052,Deposit Cash,22.85,Kisumu,Android,Airtel,individual,0,0,0,2024-06-15 17:55:00,17,5,2024-06-15,Evening
TX106168,user_8397,Deposit Cash,5651.5,Thika,Ios,Safaricom,individual,0,0,0,2024-06-02 20:26:00,20,6,2024-06-02,Evening
TX106169,user_3302,Lipa Na M-Pesa,2373.32,Meru,Ios,Safaricom,individual,0,0,0,2024-06-23 16:17:00,16,6,2024-06-23,Afternoon
TX106170,user_3283,Lipa Na M-Pesa,2574.33,Machakos,Ios,Telkom Kenya,individual,0,0,0,2024-06-14 13:09:00,13,4,2024-06-14,Afternoon
TX106171,user_5366,Deposit Cash,11422.06,Thika,Ios,Safaricom,individual,0,0,0,2024-06-26 18:12:00,18,2,2024-06-26,Evening
TX106172,user_1122,Buy Airtime,1171.52,Garissa,Ios,Safaricom,individual,0,0,0,2024-06-23 12:14:00,12,6,2024-06-23,Afternoon
TX106173,user_7799,Lipa Na M-Pesa,5019.08,Thika,Ios,Telkom Kenya,individual,0,0,0,2024-06-07 19:38:00,19,4,2024-06-07,Evening
TX106174,user_4727,Send Money,2992.99,Garissa,Android,Airtel,individual,0,0,0,2024-06-18 04:02:00,4,1,2024-06-18,Night
TX106175,user_9450,Deposit Cash,4223.23,Nakuru,Feature Phone,Airtel,individual,0,0,0,2024-06-17 12:27:00,12,0,2024-06-17,Afternoon
TX106176,user_5958,Pay Bill,1893.4,Nyeri,Feature Phone,Telkom Kenya,individual,0,1,0,2024-06-12 01:29:00,1,2,2024-06-12,Night
TX106177,user_1524,Pay Bill,1145.91,Kisumu,Ios,Safaricom,individual,0,0,0,2024-06-03 10:35:00,10,0,2024-06-03,Morning
TX106178,user_9399,Buy Airtime,2764.77,Thika,Android,Telkom Kenya,individual,0,0,0,2024-06-13 14:13:00,14,3,2024-06-13,Afternoon
TX106179,user_1148,Send Money,1644.68,Nyeri,Ios,Telkom Kenya,individual,0,1,0,2024-06-17 23:27:00,23,0,2024-06-17,Night
TX106180,user_9001,Lipa Na M-Pesa,882.7,Nairobi,Ios,Airtel,individual,0,0,0,2024-06-01 21:53:00,21,5,2024-06-01,Night
TX106181,user_1437,Deposit Cash,6397.37,Nakuru,Ios,Safaricom,individual,0,0,0,2024-06-20 07:32:00,7,3,2024-06-20,Morning
TX106182,user_4749,Pay Bill,2260.8,Eldoret,Ios,Airtel,individual,0,1,0,2024-06-22 01:53:00,1,5,2024-06-22,Night
TX106183,user_9186,Pay Bill,6577.84,Nyeri,Feature Phone,Airtel,individual,0,0,1,2024-06-02 23:01:00,23,6,2024-06-02,Night
TX106184,user_5453,Pay Bill,2248.8,Nairobi,Feature Phone,Telkom Kenya,individual,0,1,1,2024-06-02 22:30:00,22,6,2024-06-02,Night
TX106185,user_6336,Pay Bill,2848.05,Eldoret,Android,Airtel,individual,0,0,0,2024-06-04 17:24:00,17,1,2024-06-04,Evening
TX106186,user_5551,Withdraw Cash,18745.99,Nairobi,Android,Airtel,individual,0,0,0,2024-06-11 03:30:00,3,1,2024-06-11,Night
TX106187,user_3823,Buy Airtime,10591.97,Kisumu,Ios,Airtel,individual,0,0,0,2024-06-02 10:16:00,10,6,2024-06-02,Morning
TX106188,user_6728,Lipa Na M-Pesa,1109.6,Eldoret,Feature Phone,Safaricom,individual,0,0,1,2024-06-14 19:45:00,19,4,2024-06-14,Evening
TX106189,user_9677,Deposit Cash,7104.76,Nairobi,Ios,Safaricom,individual,0,0,0,2024-06-13 17:43:00,17,3,2024-06-13,Evening
TX106190,user_9391,Deposit Cash,1732.35,Nakuru,Feature Phone,Airtel,individual,0,0,0,2024-06-15 02:47:00,2,5,2024-06-15,Night
TX106191,user_2982,Deposit Cash,258.7,Thika,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-07 16:03:00,16,4,2024-06-07,Afternoon
TX106192,user_7996,Lipa Na M-Pesa,3001.27,Nairobi,Android,Telkom Kenya,individual,0,1,0,2024-06-16 16:08:00,16,6,2024-06-16,Afternoon
TX106193,user_3311,Buy Airtime,13210.81,Meru,Android,Airtel,individual,0,0,0,2024-06-02 13:51:00,13,6,2024-06-02,Afternoon
TX106194,user_8225,Send Money,12816.29,Meru,Feature Phone,Safaricom,agent,0,0,0,2024-06-08 01:59:00,1,5,2024-06-08,Night
TX106195,user_1604,Buy Airtime,473.23,Eldoret,Android,Telkom Kenya,individual,0,0,0,2024-06-14 07:15:00,7,4,2024-06-14,Morning
TX106196,user_9175,Pay Bill,5162.74,Eldoret,Ios,Telkom Kenya,individual,0,0,0,2024-06-03 06:18:00,6,0,2024-06-03,Morning
TX106197,user_6785,Pay Bill,5682.97,Nairobi,Feature Phone,Safaricom,individual,0,0,0,2024-06-18 21:37:00,21,1,2024-06-18,Night
TX106198,user_5597,Buy Airtime,1610.16,Mombasa,Feature Phone,Safaricom,individual,0,0,0,2024-06-07 07:55:00,7,4,2024-06-07,Morning
TX106199,user_8759,Buy Airtime,3761.4,Meru,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-28 04:54:00,4,4,2024-06-28,Night
TX106200,user_8532,Lipa Na M-Pesa,2344.1,Nakuru,Ios,Airtel,individual,0,0,0,2024-06-14 13:07:00,13,4,2024-06-14,Afternoon
TX106201,user_9740,Lipa Na M-Pesa,905.21,Mombasa,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-17 20:30:00,20,0,2024-06-17,Evening
TX106202,user_1838,Withdraw Cash,5013.39,Kisumu,Android,Safaricom,individual,0,0,0,2024-06-12 08:23:00,8,2,2024-06-12,Morning
TX106203,user_4815,Deposit Cash,1066.91,Nyeri,Ios,Safaricom,individual,0,0,0,2024-06-01 12:52:00,12,5,2024-06-01,Afternoon
TX106204,user_1847,Withdraw Cash,1456.68,Nakuru,Feature Phone,Safaricom,individual,0,0,0,2024-06-16 04:27:00,4,6,2024-06-16,Night
TX106205,user_5709,Deposit Cash,737.6,Nairobi,Ios,Safaricom,individual,0,0,0,2024-06-15 05:26:00,5,5,2024-06-15,Morning
TX106206,user_5507,Pay Bill,4446.28,Nakuru,Ios,Airtel,individual,0,0,0,2024-06-19 09:34:00,9,2,2024-06-19,Morning
TX106207,user_7575,Withdraw Cash,2148.39,Kisumu,Android,Telkom Kenya,individual,0,0,0,2024-06-19 00:55:00,0,2,2024-06-19,Night
TX106208,user_5773,Withdraw Cash,2050.51,Nairobi,Android,Safaricom,agent,0,0,0,2024-06-29 04:23:00,4,5,2024-06-29,Night
TX106209,user_5468,Send Money,3247.17,Kisumu,Android,Safaricom,individual,1,0,0,2024-06-03 09:12:00,9,0,2024-06-03,Morning
TX106210,user_6192,Buy Airtime,598.85,Thika,Feature Phone,Safaricom,individual,0,0,0,2024-06-19 09:45:00,9,2,2024-06-19,Morning
TX106211,user_4320,Lipa Na M-Pesa,7995.02,Meru,Feature Phone,Telkom Kenya,individual,0,0,0,2024-06-18 15:50:00,15,1,2024-06-18,Afternoon
TX106212,user_5698,Withdraw Cash,2189.92,Nakuru,Android,Safaricom,individual,0,0,0,2024-06-24 01:30:00,1,0,2024-06-24,Night
TX106213,user_5311,Lipa Na M-Pesa,1597.88,Nairobi,Android,Telkom Kenya,individual,0,0,0,2024-06-01 11:34:00,11,5,2024-06-01,Morning
TX106214,user_4673,Deposit Cash,474.13,Mombasa,Feature Phone,Airtel,individual,0,0,0,2024-06-24 22:41:00,22,0,2024-06-24,Night
TX106215,user_2564,Withdraw Cash,643.54,Nakuru,Android,Safaricom,individual,0,0,0,2024-06-18 11:06:00,11,1,2024-06-18,Morning
TX106216,user_2840,Deposit Cash,8855.85,Nyeri,Ios,Airtel,agent,0,0,0,2024-06-03 15:05:00,15,0,2024-06-03,Afternoon
TX106217,user_7058,Withdraw Cash,2134.79,Nakuru,Ios,Telkom Kenya,agent,0,0,0,2024-06-13 21:08:00,21,3,2024-06-13,Night
TX106218,user_8131,Pay Bill,4482.79,Nakuru,Ios,Airtel,individual,0,0,0,2024-06-20 06:32:00,6,3,2024-06-20,Morning
TX106219,user_1726,Send Money,293.8,Nairobi,Feature Phone,Safaricom,individual,0,1,0,2024-06-21 19:10:00,19,4,2024-06-21,Evening
TX106220,user_7697,Deposit Cash,3609.63,Nakuru,Android,Airtel,individual,0,0,0,2024-06-23 00:42:00,0,6,2024-06-23,Night
TX106221,user_1282,Buy Airtime,8907.15,Machakos,Ios,Airtel,individual,0,0,0,2024-06-07 16:03:00,16,4,2024-06-07,Afternoon
TX106222,user_2081,Buy Airtime,1248.18,Nyeri,Feature Phone,Airtel,individual,0,0,0,2024-06-24 09:55:00,9,0,2024-06-24,Morning
TX106223,user_4885,Pay Bill,3029.1,Meru,Android,Airtel,individual,0,0,0,2024-06-09 22:32:00,22,6,2024-06-09,Night
TX106224,user_3881,Pay Bill,9859.74,Kisumu,Android,Airtel,individual,0,1,0,2024-06-22 17:26:00,17,5,2024-06-22,Evening
TX106225,user_3970,Buy Airtime,4446.92,Eldoret,Ios,Telkom Kenya,individual,0,0,0,2024-06-04 08:03:00,8,1,2024-06-04,Morning
TX106226,user_7985,Deposit Cash,225.23,Garissa,Android,Telkom Kenya,individual,0,0,0,2024-06-12 09:57:00,9,2,2024-06-12,Morning
TX106227,user_1947,Buy Airtime,1666.0,Garissa,Android,Safaricom,agent,0,0,0,2024-06-13 02:43:00,2,3,2024-06-13,Night
